Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,NIV_EDUCA_esta,Poblacio
1999,01,05,23,2,2502
1999,01,05,23,3,2399
1999,01,05,23,4,4775
1999,01,05,23,5,6569
1999,01,05,23,6,739
1999,01,05,24,1,357
1999,01,05,24,2,1225
1999,01,05,24,3,1208
1999,01,05,24,4,3399
1999,01,05,24,5,4855
1999,01,05,24,6,433
1999,01,05,25,1,935
1999,01,05,25,2,2277
1999,01,05,25,3,2218
1999,01,05,25,4,5649
1999,01,05,25,5,7231
1999,01,05,25,6,764
1999,01,05,26,1,1782
1999,01,05,26,2,4649
1999,01,05,26,3,4395
1999,01,05,26,4,11406
1999,01,05,26,5,14509
1999,01,05,26,6,1442
1999,01,05,27,1,1157
1999,01,05,27,2,3055
1999,01,05,27,3,3267
1999,01,05,27,4,6585
1999,01,05,27,5,8074
1999,01,05,27,6,958
1999,01,06,28,1,1165
1999,01,06,28,2,2584
1999,01,06,28,3,2060
1999,01,06,28,4,3132
1999,01,06,28,5,3003
1999,01,06,28,6,494
1999,01,06,29,1,803
1999,01,06,29,2,1425
1999,01,06,29,3,1192
1999,01,06,29,4,1263
1999,01,06,29,5,849
1999,01,06,29,6,239
1999,01,06,30,1,929
1999,01,06,30,2,2082
1999,01,06,30,3,1943
1999,01,06,30,4,3077
1999,01,06,30,5,2860
1999,01,06,30,6,516
1999,01,06,31,1,5072
1999,01,06,31,2,10780
1999,01,06,31,3,7063
1999,01,06,31,4,9413
1999,01,06,31,5,8238
1999,01,06,31,6,1411
1999,01,06,32,1,2750
1999,01,06,32,2,6363
1999,01,06,32,3,5349
1999,01,06,32,4,7458
1999,01,06,32,5,6680
1999,01,06,32,6,1175
1999,01,07,33,1,2771
1999,01,07,33,2,5292
1999,01,07,33,3,4077
1999,01,07,33,4,5169
1999,01,07,33,5,3785
1999,01,07,33,6,820
1999,01,07,34,1,1305
1999,01,07,34,2,2219
1999,01,07,34,3,1525
1999,01,07,34,4,1472
1999,01,07,34,5,921
1999,01,07,34,6,326
1999,01,07,35,1,3876
1999,01,07,35,2,7828
1999,01,07,35,3,5535
1999,01,07,35,4,7048
1999,01,07,35,5,4893
1999,01,07,35,6,1145
1999,01,07,36,1,799
1999,01,07,36,2,1998
1999,01,07,36,3,1715
1999,01,07,36,4,2039
1999,01,07,36,5,1495
1999,01,07,36,6,401
1999,01,07,37,1,7068
1999,01,07,37,2,8887
1999,01,07,37,3,6410
1999,01,07,37,4,4082
1999,01,07,37,5,1288
1999,01,07,37,6,1390
1999,01,07,38,1,2194
1999,01,07,38,2,3041
1999,01,07,38,3,2075
1999,01,07,38,4,1565
1999,01,07,38,5,572
1999,01,07,38,6,434
1999,01,07,39,1,1196
1999,01,07,39,2,1816
1999,01,07,39,3,1162
1999,01,07,39,4,1132
1999,01,07,39,5,679
1999,01,07,39,6,227
1999,01,07,40,1,965
1999,01,07,40,2,1406
1999,01,07,40,3,805
1999,01,07,40,4,865
1999,01,07,40,5,577
1999,01,07,40,6,80
1999,01,07,41,1,415
1999,01,07,41,2,1066
1999,01,07,41,3,919
1999,01,07,41,4,1159
1999,01,07,41,5,882
1999,01,07,41,6,172
1999,01,07,42,1,60
1999,01,07,42,2,82
1999,01,07,42,3,50
1999,01,07,42,4,6
1999,01,07,42,5,35
1999,01,07,42,6,14
1999,01,07,43,1,4176
1999,01,07,43,2,6493
1999,01,07,43,3,4369
1999,01,07,43,4,4650
1999,01,07,43,5,2630
1999,01,07,43,6,926
1999,01,08,44,1,3421
1999,01,08,44,2,6128
1999,01,08,44,3,4228
1999,01,08,44,4,4652
1999,01,08,44,5,2592
1999,01,08,44,6,886
1999,01,08,45,1,4215
1999,01,08,45,2,6356
1999,01,08,45,3,4406
1999,01,08,45,4,3860
1999,01,08,45,5,1702
1999,01,08,45,6,749
1999,01,08,46,1,3000
1999,01,08,46,2,4392
1999,01,08,46,3,2309
1999,01,08,46,4,2148
1999,01,08,46,5,935
1999,01,08,46,6,318
1999,01,08,47,1,392
1999,01,08,47,2,714
1999,01,08,47,3,416
1999,01,08,47,4,198
1999,01,08,47,5,33
1999,01,08,47,6,91
1999,01,08,48,1,2389
1999,01,08,48,2,4498
1999,01,08,48,3,3102
1999,01,08,48,4,2876
1999,01,08,48,5,1452
1999,01,08,48,6,601
1999,01,08,49,1,1235
1999,01,08,49,2,2379
1999,01,08,49,3,1773
1999,01,08,49,4,1015
1999,01,08,49,5,396
1999,01,08,49,6,463
1999,01,08,50,1,3713
1999,01,08,50,2,4128
1999,01,08,50,3,2826
1999,01,08,50,4,1449
1999,01,08,50,5,354
1999,01,08,50,6,653
1999,01,08,51,1,2905
1999,01,08,51,2,3583
1999,01,08,51,3,2312
1999,01,08,51,4,1386
1999,01,08,51,5,441
1999,01,08,51,6,438
1999,01,08,52,1,5912
1999,01,08,52,2,7023
1999,01,08,52,3,5256
1999,01,08,52,4,3575
1999,01,08,52,5,1199
1999,01,08,52,6,1088
1999,01,08,53,1,2083
1999,01,08,53,2,2366
1999,01,08,53,3,1318
1999,01,08,53,4,551
1999,01,08,53,5,140
1999,01,08,53,6,237
1999,01,08,54,1,536
1999,01,08,54,2,664
1999,01,08,54,3,296
1999,01,08,54,4,78
1999,01,08,54,5,5
1999,01,08,54,6,121
1999,01,08,55,1,1966
1999,01,08,55,2,2865
1999,01,08,55,3,1845
1999,01,08,55,4,1097
1999,01,08,55,5,239
1999,01,08,55,6,363
1999,01,08,56,1,142
1999,01,08,56,2,258
1999,01,08,56,3,87
1999,01,08,56,4,20
1999,01,08,56,5,0
1999,01,08,56,6,38
1999,01,09,57,1,1649
1999,01,09,57,2,2339
1999,01,09,57,3,1517
1999,01,09,57,4,723
1999,01,09,57,5,193
1999,01,09,57,6,333
1999,01,09,58,1,506
1999,01,09,58,2,828
1999,01,09,58,3,296
1999,01,09,58,4,130
1999,01,09,58,5,0
1999,01,09,58,6,104
1999,01,09,59,1,1947
1999,01,09,59,2,3163
1999,01,09,59,3,1971
1999,01,09,59,4,957
1999,01,09,59,5,235
1999,01,09,59,6,371
1999,01,09,60,1,5616
1999,01,09,60,2,12699
1999,01,09,60,3,9433
1999,01,09,60,4,9741
1999,01,09,60,5,5081
1999,01,09,60,6,2178
1999,01,09,61,1,2787
1999,01,09,61,2,6776
1999,01,09,61,3,5266
1999,01,09,61,4,5308
1999,01,09,61,5,2822
1999,01,09,61,6,1186
1999,01,09,62,1,1860
1999,01,09,62,2,3424
1999,01,09,62,3,2287
1999,01,09,62,4,2588
1999,01,09,62,5,1583
1999,01,09,62,6,364
1999,01,09,63,1,2054
1999,01,09,63,2,4817
1999,01,09,63,3,3848
1999,01,09,63,4,4462
1999,01,09,63,5,2736
1999,01,09,63,6,704
1999,01,10,64,1,4104
1999,01,10,64,2,8681
1999,01,10,64,3,6494
1999,01,10,64,4,7333
1999,01,10,64,5,4635
1999,01,10,64,6,1233
1999,01,10,65,1,2339
1999,01,10,65,2,5357
1999,01,10,65,3,4404
1999,01,10,65,4,4463
1999,01,10,65,5,2532
1999,01,10,65,6,932
1999,01,10,66,1,1277
1999,01,10,66,2,2805
1999,01,10,66,3,2220
1999,01,10,66,4,2313
1999,01,10,66,5,1566
1999,01,10,66,6,451
1999,01,10,67,1,228
1999,01,10,67,2,618
1999,01,10,67,3,666
1999,01,10,67,4,1257
1999,01,10,67,5,2230
1999,01,10,67,6,209
1999,01,10,68,1,3621
1999,01,10,68,2,6755
1999,01,10,68,3,4232
1999,01,10,68,4,3868
1999,01,10,68,5,1807
1999,01,10,68,6,742
1999,01,10,69,1,809
1999,01,10,69,2,1142
1999,01,10,69,3,774
1999,01,10,69,4,606
1999,01,10,69,5,199
1999,01,10,69,6,124
1999,01,10,70,1,4543
1999,01,10,70,2,5597
1999,01,10,70,3,4143
1999,01,10,70,4,2342
1999,01,10,70,5,692
1999,01,10,70,6,853
1999,01,10,71,1,2183
1999,01,10,71,2,4292
1999,01,10,71,3,3264
1999,01,10,71,4,2809
1999,01,10,71,5,1089
1999,01,10,71,6,633
1999,01,10,72,1,3760
1999,01,10,72,2,7411
1999,01,10,72,3,5319
1999,01,10,72,4,4878
1999,01,10,72,5,2161
1999,01,10,72,6,870
1999,01,10,73,1,5406
1999,01,10,73,2,8241
1999,01,10,73,3,6279
1999,01,10,73,4,4707
1999,01,10,73,5,1786
1999,01,10,73,6,1263
2000,01,01,01,1,7030
2000,01,01,01,2,11308
2000,01,01,01,3,4568
2000,01,01,01,4,4441
2000,01,01,01,5,2711
2000,01,01,01,6,1220
2000,01,01,02,1,2138
2000,01,01,02,2,4130
2000,01,01,02,3,1918
2000,01,01,02,4,2514
2000,01,01,02,5,2130
2000,01,01,02,6,407
2000,01,01,03,1,3235
2000,01,01,03,2,4637
2000,01,01,03,3,2471
2000,01,01,03,4,1735
2000,01,01,03,5,649
2000,01,01,03,6,471
2000,01,01,04,1,3189
2000,01,01,04,2,5299
2000,01,01,04,3,2728
2000,01,01,04,4,3162
2000,01,01,04,5,2319
2000,01,01,04,6,701
2000,01,02,05,1,2172
2000,01,02,05,2,5298
2000,01,02,05,3,4330
2000,01,02,05,4,6269
2000,01,02,05,5,5641
2000,01,02,05,6,1155
2000,01,02,06,1,4632
2000,01,02,06,2,10455
2000,01,02,06,3,7852
2000,01,02,06,4,9973
2000,01,02,06,5,8310
2000,01,02,06,6,1830
2000,01,02,07,1,2159
2000,01,02,07,2,5801
2000,01,02,07,3,4865
2000,01,02,07,4,9008
2000,01,02,07,5,11513
2000,01,02,07,6,1377
2000,01,02,08,1,2760
2000,01,02,08,2,6501
2000,01,02,08,3,5066
2000,01,02,08,4,9045
2000,01,02,08,5,9806
2000,01,02,08,6,1366
2000,01,02,09,1,4203
2000,01,02,09,2,9789
2000,01,02,09,3,7917
2000,01,02,09,4,12305
2000,01,02,09,5,11815
2000,01,02,09,6,2320
2000,01,02,10,1,3629
2000,01,02,10,2,7922
2000,01,02,10,3,5862
2000,01,02,10,4,7628
2000,01,02,10,5,5853
2000,01,02,10,6,1291
2000,01,03,11,1,5313
2000,01,03,11,2,9613
2000,01,03,11,3,5805
2000,01,03,11,4,5363
2000,01,03,11,5,2714
2000,01,03,11,6,1200
2000,01,03,12,1,449
2000,01,03,12,2,497
2000,01,03,12,3,222
2000,01,03,12,4,64
2000,01,03,12,5,0
2000,01,03,12,6,99
2000,01,03,13,1,3601
2000,01,03,13,2,7471
2000,01,03,13,3,4895
2000,01,03,13,4,4324
2000,01,03,13,5,1547
2000,01,03,13,6,1234
2000,01,03,14,1,953
2000,01,03,14,2,2039
2000,01,03,14,3,1645
2000,01,03,14,4,1823
2000,01,03,14,5,1235
2000,01,03,14,6,393
2000,01,03,15,1,2093
2000,01,03,15,2,3388
2000,01,03,15,3,2335
2000,01,03,15,4,2598
2000,01,03,15,5,1679
2000,01,03,15,6,605
2000,01,03,16,1,1962
2000,01,03,16,2,4424
2000,01,03,16,3,3107
2000,01,03,16,4,3265
2000,01,03,16,5,1589
2000,01,03,16,6,820
2000,01,03,17,1,3180
2000,01,03,17,2,5749
2000,01,03,17,3,3937
2000,01,03,17,4,4048
2000,01,03,17,5,2436
2000,01,03,17,6,1079
2000,01,03,18,1,4767
2000,01,03,18,2,8763
2000,01,03,18,3,6196
2000,01,03,18,4,7129
2000,01,03,18,5,5161
2000,01,03,18,6,1451
2000,01,04,19,1,3044
2000,01,04,19,2,7377
2000,01,04,19,3,6279
2000,01,04,19,4,10417
2000,01,04,19,5,11011
2000,01,04,19,6,2145
2000,01,04,20,1,1934
2000,01,04,20,2,4577
2000,01,04,20,3,3249
2000,01,04,20,4,5300
2000,01,04,20,5,4972
2000,01,04,20,6,1219
2000,01,04,21,1,325
2000,01,04,21,2,1055
2000,01,04,21,3,1101
2000,01,04,21,4,2804
2000,01,04,21,5,3866
2000,01,04,21,6,511
2000,01,05,22,1,182
2000,01,05,22,2,458
2000,01,05,22,3,362
2000,01,05,22,4,650
2000,01,05,22,5,704
2000,01,05,22,6,130
2000,01,05,23,1,1047
2000,01,05,23,2,2422
2000,01,05,23,3,2383
2000,01,05,23,4,4762
2000,01,05,23,5,6690
2000,01,05,23,6,838
2000,01,05,24,1,353
2000,01,05,24,2,1163
2000,01,05,24,3,1189
2000,01,05,24,4,3386
2000,01,05,24,5,4905
2000,01,05,24,6,523
2000,01,05,25,1,873
2000,01,05,25,2,2201
2000,01,05,25,3,2179
2000,01,05,25,4,5651
2000,01,05,25,5,7336
2000,01,05,25,6,891
2000,01,05,26,1,1637
2000,01,05,26,2,4512
2000,01,05,26,3,4319
2000,01,05,26,4,11337
2000,01,05,26,5,14590
2000,01,05,26,6,1659
2000,01,05,27,1,1084
2000,01,05,27,2,2969
2000,01,05,27,3,3200
2000,01,05,27,4,6603
2000,01,05,27,5,8105
2000,01,05,27,6,1115
2000,01,06,28,1,1108
2000,01,06,28,2,2536
2000,01,06,28,3,2020
2000,01,06,28,4,3122
2000,01,06,28,5,3024
2000,01,06,28,6,579
2000,01,06,29,1,778
2000,01,06,29,2,1433
2000,01,06,29,3,1163
2000,01,06,29,4,1260
2000,01,06,29,5,863
2000,01,06,29,6,284
2000,01,06,30,1,889
2000,01,06,30,2,2078
2000,01,06,30,3,1930
2000,01,06,30,4,3021
2000,01,06,30,5,2864
2000,01,06,30,6,603
2000,01,06,31,1,4717
2000,01,06,31,2,10478
2000,01,06,31,3,6897
2000,01,06,31,4,9449
2000,01,06,31,5,8518
2000,01,06,31,6,1557
2000,01,06,32,1,2565
2000,01,06,32,2,6220
2000,01,06,32,3,5266
2000,01,06,32,4,7486
2000,01,06,32,5,6669
2000,01,06,32,6,1353
2000,01,07,33,1,2616
2000,01,07,33,2,5157
2000,01,07,33,3,4050
2000,01,07,33,4,5135
2000,01,07,33,5,3825
2000,01,07,33,6,937
2000,01,07,34,1,1235
2000,01,07,34,2,2167
2000,01,07,34,3,1515
2000,01,07,34,4,1489
2000,01,07,34,5,909
2000,01,07,34,6,388
2000,01,07,35,1,3677
2000,01,07,35,2,7670
2000,01,07,35,3,5498
2000,01,07,35,4,6956
2000,01,07,35,5,4881
2000,01,07,35,6,1305
2000,01,07,36,1,753
2000,01,07,36,2,1948
2000,01,07,36,3,1686
2000,01,07,36,4,2014
2000,01,07,36,5,1523
2000,01,07,36,6,467
2000,01,07,37,1,6756
2000,01,07,37,2,8685
2000,01,07,37,3,6324
2000,01,07,37,4,4056
2000,01,07,37,5,1302
2000,01,07,37,6,1579
2000,01,07,38,1,2103
2000,01,07,38,2,3009
2000,01,07,38,3,2088
2000,01,07,38,4,1598
2000,01,07,38,5,596
2000,01,07,38,6,489
2000,01,07,39,1,1145
2000,01,07,39,2,1786
2000,01,07,39,3,1169
2000,01,07,39,4,1115
2000,01,07,39,5,673
2000,01,07,39,6,276
2000,01,07,40,1,913
2000,01,07,40,2,1364
2000,01,07,40,3,781
2000,01,07,40,4,846
2000,01,07,40,5,592
2000,01,07,40,6,97
2000,01,07,41,1,407
2000,01,07,41,2,1041
2000,01,07,41,3,909
2000,01,07,41,4,1151
2000,01,07,41,5,902
2000,01,07,41,6,210
2000,01,07,42,1,52
2000,01,07,42,2,82
2000,01,07,42,3,44
2000,01,07,42,4,11
2000,01,07,42,5,29
2000,01,07,42,6,16
2000,01,07,43,1,3970
2000,01,07,43,2,6432
2000,01,07,43,3,4385
2000,01,07,43,4,4631
2000,01,07,43,5,2677
2000,01,07,43,6,1062
2000,01,08,44,1,3261
2000,01,08,44,2,6070
2000,01,08,44,3,4238
2000,01,08,44,4,4598
2000,01,08,44,5,2607
2000,01,08,44,6,1040
2000,01,08,45,1,4044
2000,01,08,45,2,6290
2000,01,08,45,3,4392
2000,01,08,45,4,3822
2000,01,08,45,5,1678
2000,01,08,45,6,863
2000,01,08,46,1,2897
2000,01,08,46,2,4324
2000,01,08,46,3,2338
2000,01,08,46,4,2097
2000,01,08,46,5,907
2000,01,08,46,6,378
2000,01,08,47,1,369
2000,01,08,47,2,692
2000,01,08,47,3,419
2000,01,08,47,4,199
2000,01,08,47,5,36
2000,01,08,47,6,99
2000,01,08,48,1,2322
2000,01,08,48,2,4423
2000,01,08,48,3,3058
2000,01,08,48,4,2809
2000,01,08,48,5,1405
2000,01,08,48,6,661
2000,01,08,49,1,1188
2000,01,08,49,2,2360
2000,01,08,49,3,1759
2000,01,08,49,4,990
2000,01,08,49,5,385
2000,01,08,49,6,552
2000,01,08,50,1,3609
2000,01,08,50,2,4070
2000,01,08,50,3,2770
2000,01,08,50,4,1425
2000,01,08,50,5,328
2000,01,08,50,6,747
2000,01,08,51,1,2771
2000,01,08,51,2,3525
2000,01,08,51,3,2276
2000,01,08,51,4,1367
2000,01,08,51,5,426
2000,01,08,51,6,496
2000,01,08,52,1,5672
2000,01,08,52,2,6940
2000,01,08,52,3,5217
2000,01,08,52,4,3512
2000,01,08,52,5,1171
2000,01,08,52,6,1227
2000,01,08,53,1,2004
2000,01,08,53,2,2347
2000,01,08,53,3,1358
2000,01,08,53,4,549
2000,01,08,53,5,150
2000,01,08,53,6,278
2000,01,08,54,1,493
2000,01,08,54,2,653
2000,01,08,54,3,310
2000,01,08,54,4,90
2000,01,08,54,5,6
2000,01,08,54,6,142
2000,01,08,55,1,1867
2000,01,08,55,2,2890
2000,01,08,55,3,1822
2000,01,08,55,4,1066
2000,01,08,55,5,245
2000,01,08,55,6,418
2000,01,08,56,1,153
2000,01,08,56,2,261
2000,01,08,56,3,94
2000,01,08,56,4,21
2000,01,08,56,5,0
2000,01,08,56,6,42
2000,01,09,57,1,1608
2000,01,09,57,2,2376
2000,01,09,57,3,1503
2000,01,09,57,4,755
2000,01,09,57,5,192
2000,01,09,57,6,385
2000,01,09,58,1,476
2000,01,09,58,2,828
2000,01,09,58,3,331
2000,01,09,58,4,134
2000,01,09,58,5,5
2000,01,09,58,6,103
2000,01,09,59,1,1843
2000,01,09,59,2,3096
2000,01,09,59,3,1937
2000,01,09,59,4,958
2000,01,09,59,5,227
2000,01,09,59,6,435
2000,01,09,60,1,5387
2000,01,09,60,2,12491
2000,01,09,60,3,9438
2000,01,09,60,4,9815
2000,01,09,60,5,5206
2000,01,09,60,6,2543
2000,01,09,61,1,2706
2000,01,09,61,2,6722
2000,01,09,61,3,5244
2000,01,09,61,4,5294
2000,01,09,61,5,2834
2000,01,09,61,6,1417
2000,01,09,62,1,1751
2000,01,09,62,2,3354
2000,01,09,62,3,2286
2000,01,09,62,4,2595
2000,01,09,62,5,1582
2000,01,09,62,6,445
2000,01,09,63,1,2001
2000,01,09,63,2,4774
2000,01,09,63,3,3833
2000,01,09,63,4,4424
2000,01,09,63,5,2723
2000,01,09,63,6,828
2000,01,10,64,1,3833
2000,01,10,64,2,8441
2000,01,10,64,3,6436
2000,01,10,64,4,7352
2000,01,10,64,5,4704
2000,01,10,64,6,1422
2000,01,10,65,1,2268
2000,01,10,65,2,5356
2000,01,10,65,3,4495
2000,01,10,65,4,4646
2000,01,10,65,5,2669
2000,01,10,65,6,1111
2000,01,10,66,1,1227
2000,01,10,66,2,2783
2000,01,10,66,3,2202
2000,01,10,66,4,2340
2000,01,10,66,5,1624
2000,01,10,66,6,532
2000,01,10,67,1,213
2000,01,10,67,2,636
2000,01,10,67,3,678
2000,01,10,67,4,1292
2000,01,10,67,5,2349
2000,01,10,67,6,251
2000,01,10,68,1,3443
2000,01,10,68,2,6664
2000,01,10,68,3,4229
2000,01,10,68,4,3912
2000,01,10,68,5,1871
2000,01,10,68,6,854
2000,01,10,69,1,802
2000,01,10,69,2,1161
2000,01,10,69,3,818
2000,01,10,69,4,624
2000,01,10,69,5,234
2000,01,10,69,6,143
2000,01,10,70,1,4363
2000,01,10,70,2,5537
2000,01,10,70,3,4077
2000,01,10,70,4,2331
2000,01,10,70,5,683
2000,01,10,70,6,1008
2000,01,10,71,1,2128
2000,01,10,71,2,4273
2000,01,10,71,3,3259
2000,01,10,71,4,2820
2000,01,10,71,5,1104
2000,01,10,71,6,753
2000,01,10,72,1,3628
2000,01,10,72,2,7261
2000,01,10,72,3,5235
2000,01,10,72,4,4761
2000,01,10,72,5,2180
2000,01,10,72,6,1058
2000,01,10,73,1,5170
2000,01,10,73,2,8121
2000,01,10,73,3,6218
2000,01,10,73,4,4602
2000,01,10,73,5,1725
2000,01,10,73,6,1459
2001,01,01,01,1,6863
2001,01,01,01,2,12199
2001,01,01,01,3,4905
2001,01,01,01,4,4947
2001,01,01,01,5,3175
2001,01,01,01,6,1298
2001,01,01,02,1,2080
2001,01,01,02,2,4556
2001,01,01,02,3,2181
2001,01,01,02,4,2921
2001,01,01,02,5,2483
2001,01,01,02,6,485
2001,01,01,03,1,3062
2001,01,01,03,2,4677
2001,01,01,03,3,2524
2001,01,01,03,4,1822
2001,01,01,03,5,778
2001,01,01,03,6,501
2001,01,01,04,1,3029
2001,01,01,04,2,5341
2001,01,01,04,3,2795
2001,01,01,04,4,3345
2001,01,01,04,5,2657
2001,01,01,04,6,732
2001,01,02,05,1,2059
2001,01,02,05,2,5269
2001,01,02,05,3,4379
2001,01,02,05,4,6364
2001,01,02,05,5,5735
2001,01,02,05,6,1274
2001,01,02,06,1,4395
2001,01,02,06,2,10312
2001,01,02,06,3,7909
2001,01,02,06,4,10307
2001,01,02,06,5,8620
2001,01,02,06,6,2070
2001,01,02,07,1,2067
2001,01,02,07,2,5670
2001,01,02,07,3,4790
2001,01,02,07,4,9046
2001,01,02,07,5,11808
2001,01,02,07,6,1544
2001,01,02,08,1,2568
2001,01,02,08,2,6392
2001,01,02,08,3,5072
2001,01,02,08,4,9094
2001,01,02,08,5,10002
2001,01,02,08,6,1524
2001,01,02,09,1,3946
2001,01,02,09,2,9618
2001,01,02,09,3,7945
2001,01,02,09,4,12420
2001,01,02,09,5,12195
2001,01,02,09,6,2624
2001,01,02,10,1,3391
2001,01,02,10,2,7779
2001,01,02,10,3,5897
2001,01,02,10,4,7723
2001,01,02,10,5,5961
2001,01,02,10,6,1434
2001,01,03,11,1,5061
2001,01,03,11,2,9711
2001,01,03,11,3,5960
2001,01,03,11,4,5492
2001,01,03,11,5,2895
2001,01,03,11,6,1374
2001,01,03,12,1,426
2001,01,03,12,2,476
2001,01,03,12,3,217
2001,01,03,12,4,57
2001,01,03,12,5,0
2001,01,03,12,6,122
2001,01,03,13,1,3441
2001,01,03,13,2,7441
2001,01,03,13,3,4932
2001,01,03,13,4,4426
2001,01,03,13,5,1658
2001,01,03,13,6,1408
2001,01,03,14,1,928
2001,01,03,14,2,2020
2001,01,03,14,3,1676
2001,01,03,14,4,1815
2001,01,03,14,5,1268
2001,01,03,14,6,445
2001,01,03,15,1,1951
2001,01,03,15,2,3416
2001,01,03,15,3,2350
2001,01,03,15,4,2590
2001,01,03,15,5,1732
2001,01,03,15,6,682
2001,01,03,16,1,1882
2001,01,03,16,2,4434
2001,01,03,16,3,3256
2001,01,03,16,4,3314
2001,01,03,16,5,1676
2001,01,03,16,6,972
2001,01,03,17,1,2995
2001,01,03,17,2,5748
2001,01,03,17,3,4004
2001,01,03,17,4,4110
2001,01,03,17,5,2492
2001,01,03,17,6,1202
2001,01,03,18,1,4463
2001,01,03,18,2,8763
2001,01,03,18,3,6315
2001,01,03,18,4,7189
2001,01,03,18,5,5354
2001,01,03,18,6,1598
2001,01,04,19,1,2886
2001,01,04,19,2,7230
2001,01,04,19,3,6171
2001,01,04,19,4,10441
2001,01,04,19,5,11116
2001,01,04,19,6,2372
2001,01,04,20,1,1828
2001,01,04,20,2,4497
2001,01,04,20,3,3217
2001,01,04,20,4,5276
2001,01,04,20,5,5050
2001,01,04,20,6,1398
2001,01,04,21,1,315
2001,01,04,21,2,1044
2001,01,04,21,3,1086
2001,01,04,21,4,2756
2001,01,04,21,5,3875
2001,01,04,21,6,579
2001,01,05,22,1,176
2001,01,05,22,2,440
2001,01,05,22,3,357
2001,01,05,22,4,662
2001,01,05,22,5,726
2001,01,05,22,6,151
2001,01,05,23,1,975
2001,01,05,23,2,2370
2001,01,05,23,3,2332
2001,01,05,23,4,4727
2001,01,05,23,5,6777
2001,01,05,23,6,951
2001,01,05,24,1,317
2001,01,05,24,2,1145
2001,01,05,24,3,1187
2001,01,05,24,4,3385
2001,01,05,24,5,5044
2001,01,05,24,6,607
2001,01,05,25,1,828
2001,01,05,25,2,2113
2001,01,05,25,3,2166
2001,01,05,25,4,5587
2001,01,05,25,5,7451
2001,01,05,25,6,1043
2001,01,05,26,1,1518
2001,01,05,26,2,4398
2001,01,05,26,3,4266
2001,01,05,26,4,11285
2001,01,05,26,5,14696
2001,01,05,26,6,1894
2001,01,05,27,1,1012
2001,01,05,27,2,2901
2001,01,05,27,3,3149
2001,01,05,27,4,6578
2001,01,05,27,5,8187
2001,01,05,27,6,1265
2001,01,06,28,1,1037
2001,01,06,28,2,2542
2001,01,06,28,3,2054
2001,01,06,28,4,3202
2001,01,06,28,5,3116
2001,01,06,28,6,664
2001,01,06,29,1,745
2001,01,06,29,2,1404
2001,01,06,29,3,1135
2001,01,06,29,4,1285
2001,01,06,29,5,884
2001,01,06,29,6,317
2001,01,06,30,1,840
2001,01,06,30,2,2043
2001,01,06,30,3,1912
2001,01,06,30,4,3007
2001,01,06,30,5,2897
2001,01,06,30,6,679
2001,01,06,31,1,4352
2001,01,06,31,2,10203
2001,01,06,31,3,6799
2001,01,06,31,4,9505
2001,01,06,31,5,8866
2001,01,06,31,6,1760
2001,01,06,32,1,2419
2001,01,06,32,2,6113
2001,01,06,32,3,5218
2001,01,06,32,4,7510
2001,01,06,32,5,6772
2001,01,06,32,6,1503
2001,01,07,33,1,2488
2001,01,07,33,2,5108
2001,01,07,33,3,4106
2001,01,07,33,4,5175
2001,01,07,33,5,3907
2001,01,07,33,6,1055
2001,01,07,34,1,1190
2001,01,07,34,2,2141
2001,01,07,34,3,1506
2001,01,07,34,4,1515
2001,01,07,34,5,944
2001,01,07,34,6,437
2001,01,07,35,1,3470
2001,01,07,35,2,7560
2001,01,07,35,3,5568
2001,01,07,35,4,7079
2001,01,07,35,5,5041
2001,01,07,35,6,1500
2001,01,07,36,1,720
2001,01,07,36,2,1911
2001,01,07,36,3,1688
2001,01,07,36,4,1984
2001,01,07,36,5,1540
2001,01,07,36,6,530
2001,01,07,37,1,6482
2001,01,07,37,2,8593
2001,01,07,37,3,6271
2001,01,07,37,4,4047
2001,01,07,37,5,1368
2001,01,07,37,6,1743
2001,01,07,38,1,2022
2001,01,07,38,2,3015
2001,01,07,38,3,2134
2001,01,07,38,4,1631
2001,01,07,38,5,645
2001,01,07,38,6,541
2001,01,07,39,1,1102
2001,01,07,39,2,1742
2001,01,07,39,3,1177
2001,01,07,39,4,1111
2001,01,07,39,5,685
2001,01,07,39,6,304
2001,01,07,40,1,856
2001,01,07,40,2,1316
2001,01,07,40,3,796
2001,01,07,40,4,854
2001,01,07,40,5,613
2001,01,07,40,6,111
2001,01,07,41,1,378
2001,01,07,41,2,1032
2001,01,07,41,3,895
2001,01,07,41,4,1138
2001,01,07,41,5,909
2001,01,07,41,6,231
2001,01,07,42,1,43
2001,01,07,42,2,71
2001,01,07,42,3,50
2001,01,07,42,4,5
2001,01,07,42,5,27
2001,01,07,42,6,16
2001,01,07,43,1,3773
2001,01,07,43,2,6347
2001,01,07,43,3,4405
2001,01,07,43,4,4673
2001,01,07,43,5,2777
2001,01,07,43,6,1185
2001,01,08,44,1,3154
2001,01,08,44,2,6050
2001,01,08,44,3,4288
2001,01,08,44,4,4653
2001,01,08,44,5,2645
2001,01,08,44,6,1182
2001,01,08,45,1,3909
2001,01,08,45,2,6212
2001,01,08,45,3,4441
2001,01,08,45,4,3866
2001,01,08,45,5,1688
2001,01,08,45,6,959
2001,01,08,46,1,2754
2001,01,08,46,2,4284
