Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,LLOC_NAIX_REGIO,Poblacio,REF_Poblacio
2013,01,06,28,7,0,15221
2013,01,06,29,1,108,7099
2013,01,06,29,2,707,7099
2013,01,06,29,3,0,7099
2013,01,06,29,4,60,7099
2013,01,06,29,5,337,7099
2013,01,06,29,6,0,7099
2013,01,06,29,7,0,7099
2013,01,06,30,1,85,12888
2013,01,06,30,2,995,12888
2013,01,06,30,3,13,12888
2013,01,06,30,4,91,12888
2013,01,06,30,5,613,12888
2013,01,06,30,6,0,12888
2013,01,06,30,7,0,12888
2013,01,06,31,1,305,49680
2013,01,06,31,2,5066,49680
2013,01,06,31,3,258,49680
2013,01,06,31,4,1069,49680
2013,01,06,31,5,3980,49680
2013,01,06,31,6,0,49680
2013,01,06,31,7,0,49680
2013,01,06,32,1,128,33714
2013,01,06,32,2,2802,33714
2013,01,06,32,3,29,33714
2013,01,06,32,4,573,33714
2013,01,06,32,5,1619,33714
2013,01,06,32,6,0,33714
2013,01,06,32,7,0,33714
2013,01,07,33,1,70,25110
2013,01,07,33,2,2772,25110
2013,01,07,33,3,11,25110
2013,01,07,33,4,468,25110
2013,01,07,33,5,829,25110
2013,01,07,33,6,0,25110
2013,01,07,33,7,0,25110
2013,01,07,34,1,61,8804
2013,01,07,34,2,798,8804
2013,01,07,34,3,0,8804
2013,01,07,34,4,122,8804
2013,01,07,34,5,386,8804
2013,01,07,34,6,0,8804
2013,01,07,34,7,0,8804
2013,01,07,35,1,298,35090
2013,01,07,35,2,4391,35090
2013,01,07,35,3,0,35090
2013,01,07,35,4,426,35090
2013,01,07,35,5,1204,35090
2013,01,07,35,6,0,35090
2013,01,07,35,7,0,35090
2013,01,07,36,1,15,9301
2013,01,07,36,2,399,9301
2013,01,07,36,3,0,9301
2013,01,07,36,4,5,9301
2013,01,07,36,5,212,9301
2013,01,07,36,6,0,9301
2013,01,07,36,7,0,9301
2013,01,07,37,1,324,31290
2013,01,07,37,2,3457,31290
2013,01,07,37,3,0,31290
2013,01,07,37,4,424,31290
2013,01,07,37,5,813,31290
2013,01,07,37,6,0,31290
2013,01,07,37,7,0,31290
2013,01,07,38,1,117,11460
2013,01,07,38,2,1408,11460
2013,01,07,38,3,0,11460
2013,01,07,38,4,159,11460
2013,01,07,38,5,338,11460
2013,01,07,38,6,0,11460
2013,01,07,38,7,0,11460
2013,01,07,39,1,78,6779
2013,01,07,39,2,762,6779
2013,01,07,39,3,0,6779
2013,01,07,39,4,55,6779
2013,01,07,39,5,194,6779
2013,01,07,39,6,0,6779
2013,01,07,39,7,0,6779
2013,01,07,40,1,23,5007
2013,01,07,40,2,522,5007
2013,01,07,40,3,0,5007
2013,01,07,40,4,23,5007
2013,01,07,40,5,101,5007
2013,01,07,40,6,0,5007
2013,01,07,40,7,0,5007
2013,01,07,41,1,12,5410
2013,01,07,41,2,543,5410
2013,01,07,41,3,0,5410
2013,01,07,41,4,18,5410
2013,01,07,41,5,120,5410
2013,01,07,41,6,0,5410
2013,01,07,41,7,0,5410
2013,01,07,42,1,0,417
2013,01,07,42,2,32,417
2013,01,07,42,3,0,417
2013,01,07,42,4,42,417
2013,01,07,42,5,3,417
2013,01,07,42,6,0,417
2013,01,07,42,7,0,417
2013,01,07,43,1,145,25990
2013,01,07,43,2,1964,25990
2013,01,07,43,3,0,25990
2013,01,07,43,4,361,25990
2013,01,07,43,5,539,25990
2013,01,07,43,6,0,25990
2013,01,07,43,7,0,25990
2013,01,08,44,1,144,25116
2013,01,08,44,2,3098,25116
2013,01,08,44,3,0,25116
2013,01,08,44,4,475,25116
2013,01,08,44,5,475,25116
2013,01,08,44,6,0,25116
2013,01,08,44,7,0,25116
2013,01,08,45,1,286,23915
2013,01,08,45,2,3010,23915
2013,01,08,45,3,0,23915
2013,01,08,45,4,558,23915
2013,01,08,45,5,500,23915
2013,01,08,45,6,0,23915
2013,01,08,45,7,0,23915
2013,01,08,46,1,194,15251
2013,01,08,46,2,3345,15251
2013,01,08,46,3,0,15251
2013,01,08,46,4,523,15251
2013,01,08,46,5,323,15251
2013,01,08,46,6,0,15251
2013,01,08,46,7,0,15251
2013,01,08,47,1,29,2182
2013,01,08,47,2,98,2182
2013,01,08,47,3,0,2182
2013,01,08,47,4,0,2182
2013,01,08,47,5,16,2182
2013,01,08,47,6,0,2182
2013,01,08,47,7,0,2182
2013,01,08,48,1,46,14888
2013,01,08,48,2,1123,14888
2013,01,08,48,3,0,14888
2013,01,08,48,4,62,14888
2013,01,08,48,5,260,14888
2013,01,08,48,6,0,14888
2013,01,08,48,7,0,14888
2013,01,08,49,1,13,6988
2013,01,08,49,2,300,6988
2013,01,08,49,3,0,6988
2013,01,08,49,4,11,6988
2013,01,08,49,5,88,6988
2013,01,08,49,6,0,6988
2013,01,08,49,7,0,6988
2013,01,08,50,1,305,15564
2013,01,08,50,2,2529,15564
2013,01,08,50,3,0,15564
2013,01,08,50,4,511,15564
2013,01,08,50,5,415,15564
2013,01,08,50,6,0,15564
2013,01,08,50,7,0,15564
2013,01,08,51,1,120,12138
2013,01,08,51,2,1850,12138
2013,01,08,51,3,0,12138
2013,01,08,51,4,324,12138
2013,01,08,51,5,242,12138
2013,01,08,51,6,0,12138
2013,01,08,51,7,0,12138
2013,01,08,52,1,274,25861
2013,01,08,52,2,3124,25861
2013,01,08,52,3,0,25861
2013,01,08,52,4,619,25861
2013,01,08,52,5,456,25861
2013,01,08,52,6,0,25861
2013,01,08,52,7,0,25861
2013,01,08,53,1,201,7465
2013,01,08,53,2,982,7465
2013,01,08,53,3,0,7465
2013,01,08,53,4,332,7465
2013,01,08,53,5,152,7465
2013,01,08,53,6,0,7465
2013,01,08,53,7,0,7465
2013,01,08,54,1,56,2148
2013,01,08,54,2,150,2148
2013,01,08,54,3,0,2148
2013,01,08,54,4,21,2148
2013,01,08,54,5,31,2148
2013,01,08,54,6,0,2148
2013,01,08,54,7,0,2148
2013,01,08,55,1,865,10412
2013,01,08,55,2,2326,10412
2013,01,08,55,3,0,10412
2013,01,08,55,4,543,10412
2013,01,08,55,5,216,10412
2013,01,08,55,6,0,10412
2013,01,08,55,7,0,10412
2013,01,08,56,1,36,1326
2013,01,08,56,2,50,1326
2013,01,08,56,3,0,1326
2013,01,08,56,4,49,1326
2013,01,08,56,5,56,1326
2013,01,08,56,6,0,1326
2013,01,08,56,7,0,1326
2013,01,09,57,1,758,10323
2013,01,09,57,2,1752,10323
2013,01,09,57,3,0,10323
2013,01,09,57,4,1097,10323
2013,01,09,57,5,250,10323
2013,01,09,57,6,0,10323
2013,01,09,57,7,0,10323
2013,01,09,58,1,49,2364
2013,01,09,58,2,112,2364
2013,01,09,58,3,0,2364
2013,01,09,58,4,19,2364
2013,01,09,58,5,42,2364
2013,01,09,58,6,0,2364
2013,01,09,58,7,0,2364
2013,01,09,59,1,240,12686
2013,01,09,59,2,1192,12686
2013,01,09,59,3,0,12686
2013,01,09,59,4,483,12686
2013,01,09,59,5,361,12686
2013,01,09,59,6,0,12686
2013,01,09,59,7,0,12686
2013,01,09,60,1,327,55577
2013,01,09,60,2,3638,55577
2013,01,09,60,3,0,55577
2013,01,09,60,4,527,55577
2013,01,09,60,5,945,55577
2013,01,09,60,6,0,55577
2013,01,09,60,7,0,55577
2013,01,09,61,1,167,28485
2013,01,09,61,2,3754,28485
2013,01,09,61,3,0,28485
2013,01,09,61,4,473,28485
2013,01,09,61,5,572,28485
2013,01,09,61,6,0,28485
2013,01,09,61,7,0,28485
2013,01,09,62,1,88,13814
2013,01,09,62,2,1589,13814
2013,01,09,62,3,0,13814
2013,01,09,62,4,284,13814
2013,01,09,62,5,419,13814
2013,01,09,62,6,0,13814
2013,01,09,62,7,0,13814
2013,01,09,63,1,142,21508
2013,01,09,63,2,2557,21508
2013,01,09,63,3,0,21508
2013,01,09,63,4,565,21508
2013,01,09,63,5,583,21508
2013,01,09,63,6,0,21508
2013,01,09,63,7,0,21508
2013,01,10,64,1,433,37404
2013,01,10,64,2,4805,37404
2013,01,10,64,3,0,37404
2013,01,10,64,4,765,37404
2013,01,10,64,5,1351,37404
2013,01,10,64,6,0,37404
2013,01,10,64,7,0,37404
2013,01,10,65,1,352,26773
2013,01,10,65,2,2763,26773
2013,01,10,65,3,11,26773
2013,01,10,65,4,500,26773
2013,01,10,65,5,965,26773
2013,01,10,65,6,0,26773
2013,01,10,65,7,0,26773
2013,01,10,66,1,206,14148
2013,01,10,66,2,1548,14148
2013,01,10,66,3,49,14148
2013,01,10,66,4,382,14148
2013,01,10,66,5,1054,14148
2013,01,10,66,6,0,14148
2013,01,10,66,7,0,14148
2013,01,10,67,1,53,9205
2013,01,10,67,2,680,9205
2013,01,10,67,3,76,9205
2013,01,10,67,4,130,9205
2013,01,10,67,5,905,9205
2013,01,10,67,6,0,9205
2013,01,10,67,7,0,9205
2013,01,10,68,1,338,32389
2013,01,10,68,2,2745,32389
2013,01,10,68,3,56,32389
2013,01,10,68,4,1000,32389
2013,01,10,68,5,2098,32389
2013,01,10,68,6,0,32389
2013,01,10,68,7,0,32389
2013,01,10,69,1,105,12773
2013,01,10,69,2,1022,12773
2013,01,10,69,3,39,12773
2013,01,10,69,4,277,12773
2013,01,10,69,5,1040,12773
2013,01,10,69,6,0,12773
2013,01,10,69,7,0,12773
2013,01,10,70,1,626,22866
2013,01,10,70,2,2386,22866
2013,01,10,70,3,0,22866
2013,01,10,70,4,2748,22866
2013,01,10,70,5,724,22866
2013,01,10,70,6,0,22866
2013,01,10,70,7,0,22866
2013,01,10,71,1,302,19831
2013,01,10,71,2,1675,19831
2013,01,10,71,3,7,19831
2013,01,10,71,4,470,19831
2013,01,10,71,5,777,19831
2013,01,10,71,6,0,19831
2013,01,10,71,7,0,19831
2013,01,10,72,1,89,25599
2013,01,10,72,2,2407,25599
2013,01,10,72,3,0,25599
2013,01,10,72,4,346,25599
2013,01,10,72,5,611,25599
2013,01,10,72,6,0,25599
2013,01,10,72,7,0,25599
2013,01,10,73,1,233,28708
2013,01,10,73,2,2411,28708
2013,01,10,73,3,0,28708
2013,01,10,73,4,566,28708
2013,01,10,73,5,621,28708
2013,01,10,73,6,0,28708
2013,01,10,73,7,0,28708
2014,01,01,01,1,1994,47171
2014,01,01,01,2,4925,47171
2014,01,01,01,3,155,47171
2014,01,01,01,4,14856,47171
2014,01,01,01,5,4172,47171
2014,01,01,01,6,0,47171
2014,01,01,01,7,0,47171
2014,01,01,02,1,518,15583
2014,01,01,02,2,2202,15583
2014,01,01,02,3,193,15583
2014,01,01,02,4,1568,15583
2014,01,01,02,5,2854,15583
2014,01,01,02,6,0,15583
2014,01,01,02,7,0,15583
2014,01,01,03,1,522,14881
2014,01,01,03,2,1714,14881
2014,01,01,03,3,63,14881
2014,01,01,03,4,692,14881
2014,01,01,03,5,2057,14881
2014,01,01,03,6,0,14881
2014,01,01,03,7,0,14881
2014,01,01,04,1,1126,22149
2014,01,01,04,2,3248,22149
2014,01,01,04,3,261,22149
2014,01,01,04,4,1475,22149
2014,01,01,04,5,3590,22149
2014,01,01,04,6,26,22149
2014,01,01,04,7,0,22149
2014,01,02,05,1,238,31034
2014,01,02,05,2,3572,31034
2014,01,02,05,3,35,31034
2014,01,02,05,4,1205,31034
2014,01,02,05,5,2078,31034
2014,01,02,05,6,0,31034
2014,01,02,05,7,0,31034
2014,01,02,06,1,340,50534
2014,01,02,06,2,6844,50534
2014,01,02,06,3,41,50534
2014,01,02,06,4,1435,50534
2014,01,02,06,5,2544,50534
2014,01,02,06,6,0,50534
2014,01,02,06,7,5,50534
2014,01,02,07,1,153,42627
2014,01,02,07,2,4425,42627
2014,01,02,07,3,300,42627
2014,01,02,07,4,902,42627
2014,01,02,07,5,3828,42627
2014,01,02,07,6,7,42627
2014,01,02,07,7,0,42627
2014,01,02,08,1,176,41218
2014,01,02,08,2,4856,41218
2014,01,02,08,3,248,41218
2014,01,02,08,4,1409,41218
2014,01,02,08,5,3255,41218
2014,01,02,08,6,0,41218
2014,01,02,08,7,0,41218
2014,01,02,09,1,363,56652
2014,01,02,09,2,6715,56652
2014,01,02,09,3,60,56652
2014,01,02,09,4,1995,56652
2014,01,02,09,5,2832,56652
2014,01,02,09,6,0,56652
2014,01,02,09,7,0,56652
2014,01,02,10,1,277,37623
2014,01,02,10,2,4276,37623
2014,01,02,10,3,57,37623
2014,01,02,10,4,2159,37623
2014,01,02,10,5,2380,37623
2014,01,02,10,6,0,37623
2014,01,02,10,7,0,37623
2014,01,03,11,1,1121,39926
2014,01,03,11,2,5383,39926
2014,01,03,11,3,55,39926
2014,01,03,11,4,4819,39926
2014,01,03,11,5,2950,39926
2014,01,03,11,6,0,39926
2014,01,03,11,7,0,39926
2014,01,03,12,1,30,1124
2014,01,03,12,2,67,1124
2014,01,03,12,3,0,1124
2014,01,03,12,4,15,1124
2014,01,03,12,5,24,1124
2014,01,03,12,6,0,1124
2014,01,03,12,7,0,1124
2014,01,03,13,1,402,29694
2014,01,03,13,2,2935,29694
2014,01,03,13,3,0,29694
2014,01,03,13,4,1232,29694
2014,01,03,13,5,669,29694
2014,01,03,13,6,0,29694
2014,01,03,13,7,0,29694
2014,01,03,14,1,106,10184
2014,01,03,14,2,1206,10184
2014,01,03,14,3,0,10184
2014,01,03,14,4,376,10184
2014,01,03,14,5,631,10184
2014,01,03,14,6,0,10184
2014,01,03,14,7,0,10184
2014,01,03,15,1,215,15462
2014,01,03,15,2,2002,15462
2014,01,03,15,3,6,15462
2014,01,03,15,4,873,15462
2014,01,03,15,5,821,15462
2014,01,03,15,6,0,15462
2014,01,03,15,7,0,15462
2014,01,03,16,1,223,18107
2014,01,03,16,2,1749,18107
2014,01,03,16,3,0,18107
2014,01,03,16,4,447,18107
2014,01,03,16,5,558,18107
2014,01,03,16,6,0,18107
2014,01,03,16,7,0,18107
2014,01,03,17,1,233,23747
2014,01,03,17,2,3211,23747
2014,01,03,17,3,0,23747
2014,01,03,17,4,742,23747
2014,01,03,17,5,791,23747
2014,01,03,17,6,0,23747
2014,01,03,17,7,0,23747
2014,01,03,18,1,496,40165
2014,01,03,18,2,4675,40165
2014,01,03,18,3,6,40165
2014,01,03,18,4,1303,40165
2014,01,03,18,5,1796,40165
2014,01,03,18,6,0,40165
2014,01,03,18,7,0,40165
2014,01,04,19,1,218,45042
2014,01,04,19,2,3100,45042
2014,01,04,19,3,31,45042
2014,01,04,19,4,871,45042
2014,01,04,19,5,1618,45042
2014,01,04,19,6,0,45042
2014,01,04,19,7,0,45042
2014,01,04,20,1,135,23165
2014,01,04,20,2,2037,23165
2014,01,04,20,3,6,23165
2014,01,04,20,4,318,23165
2014,01,04,20,5,682,23165
2014,01,04,20,6,0,23165
2014,01,04,20,7,0,23165
2014,01,04,21,1,68,11484
2014,01,04,21,2,791,11484
2014,01,04,21,3,71,11484
2014,01,04,21,4,232,11484
2014,01,04,21,5,1028,11484
2014,01,04,21,6,0,11484
2014,01,04,21,7,0,11484
2014,01,05,22,1,0,4438
2014,01,05,22,2,254,4438
2014,01,05,22,3,49,4438
2014,01,05,22,4,21,4438
2014,01,05,22,5,361,4438
2014,01,05,22,6,0,4438
2014,01,05,22,7,0,4438
2014,01,05,23,1,86,24102
2014,01,05,23,2,1096,24102
2014,01,05,23,3,176,24102
2014,01,05,23,4,317,24102
2014,01,05,23,5,1736,24102
2014,01,05,23,6,0,24102
2014,01,05,23,7,0,24102
2014,01,05,24,1,15,15860
2014,01,05,24,2,716,15860
2014,01,05,24,3,254,15860
2014,01,05,24,4,222,15860
2014,01,05,24,5,647,15860
2014,01,05,24,6,0,15860
2014,01,05,24,7,0,15860
2014,01,05,25,1,110,24743
2014,01,05,25,2,1479,24743
2014,01,05,25,3,83,24743
2014,01,05,25,4,306,24743
2014,01,05,25,5,1190,24743
2014,01,05,25,6,0,24743
2014,01,05,25,7,0,24743
2014,01,05,26,1,173,45582
2014,01,05,26,2,3033,45582
2014,01,05,26,3,295,45582
2014,01,05,26,4,596,45582
2014,01,05,26,5,2325,45582
2014,01,05,26,6,0,45582
2014,01,05,26,7,5,45582
2014,01,05,27,1,154,28274
2014,01,05,27,2,2419,28274
2014,01,05,27,3,115,28274
2014,01,05,27,4,192,28274
2014,01,05,27,5,1627,28274
2014,01,05,27,6,0,28274
2014,01,05,27,7,0,28274
2014,01,06,28,1,46,15140
2014,01,06,28,2,1359,15140
2014,01,06,28,3,6,15140
2014,01,06,28,4,153,15140
2014,01,06,28,5,844,15140
2014,01,06,28,6,0,15140
2014,01,06,28,7,0,15140
2014,01,06,29,1,86,7081
2014,01,06,29,2,669,7081
2014,01,06,29,3,7,7081
2014,01,06,29,4,74,7081
2014,01,06,29,5,365,7081
2014,01,06,29,6,0,7081
2014,01,06,29,7,0,7081
2014,01,06,30,1,92,12849
2014,01,06,30,2,988,12849
2014,01,06,30,3,14,12849
2014,01,06,30,4,72,12849
2014,01,06,30,5,624,12849
2014,01,06,30,6,0,12849
2014,01,06,30,7,0,12849
2014,01,06,31,1,302,49451
2014,01,06,31,2,4890,49451
2014,01,06,31,3,260,49451
2014,01,06,31,4,1002,49451
2014,01,06,31,5,4207,49451
2014,01,06,31,6,0,49451
2014,01,06,31,7,0,49451
2014,01,06,32,1,130,33318
2014,01,06,32,2,2681,33318
2014,01,06,32,3,22,33318
2014,01,06,32,4,599,33318
2014,01,06,32,5,1606,33318
2014,01,06,32,6,0,33318
2014,01,06,32,7,0,33318
2014,01,07,33,1,63,25021
2014,01,07,33,2,2740,25021
2014,01,07,33,3,5,25021
2014,01,07,33,4,423,25021
2014,01,07,33,5,907,25021
2014,01,07,33,6,0,25021
2014,01,07,33,7,0,25021
2014,01,07,34,1,44,8701
2014,01,07,34,2,750,8701
2014,01,07,34,3,5,8701
2014,01,07,34,4,127,8701
2014,01,07,34,5,411,8701
2014,01,07,34,6,0,8701
2014,01,07,34,7,0,8701
2014,01,07,35,1,286,34894
2014,01,07,35,2,4232,34894
2014,01,07,35,3,5,34894
2014,01,07,35,4,435,34894
2014,01,07,35,5,1232,34894
2014,01,07,35,6,0,34894
2014,01,07,35,7,0,34894
2014,01,07,36,1,22,9238
2014,01,07,36,2,413,9238
2014,01,07,36,3,0,9238
2014,01,07,36,4,0,9238
2014,01,07,36,5,192,9238
2014,01,07,36,6,0,9238
2014,01,07,36,7,0,9238
2014,01,07,37,1,348,31171
2014,01,07,37,2,3469,31171
2014,01,07,37,3,0,31171
2014,01,07,37,4,466,31171
2014,01,07,37,5,809,31171
2014,01,07,37,6,0,31171
2014,01,07,37,7,0,31171
2014,01,07,38,1,82,11255
2014,01,07,38,2,1307,11255
2014,01,07,38,3,0,11255
2014,01,07,38,4,150,11255
2014,01,07,38,5,350,11255
2014,01,07,38,6,0,11255
2014,01,07,38,7,0,11255
2014,01,07,39,1,70,6727
2014,01,07,39,2,775,6727
2014,01,07,39,3,0,6727
2014,01,07,39,4,43,6727
2014,01,07,39,5,191,6727
2014,01,07,39,6,0,6727
2014,01,07,39,7,0,6727
2014,01,07,40,1,44,4950
2014,01,07,40,2,489,4950
2014,01,07,40,3,0,4950
2014,01,07,40,4,29,4950
2014,01,07,40,5,104,4950
2014,01,07,40,6,0,4950
2014,01,07,40,7,0,4950
2014,01,07,41,1,11,5389
2014,01,07,41,2,491,5389
2014,01,07,41,3,0,5389
2014,01,07,41,4,15,5389
2014,01,07,41,5,141,5389
2014,01,07,41,6,0,5389
2014,01,07,41,7,0,5389
2014,01,07,42,1,0,507
2014,01,07,42,2,41,507
2014,01,07,42,3,0,507
2014,01,07,42,4,49,507
2014,01,07,42,5,3,507
2014,01,07,42,6,0,507
2014,01,07,42,7,0,507
2014,01,07,43,1,201,26038
2014,01,07,43,2,1968,26038
2014,01,07,43,3,7,26038
2014,01,07,43,4,360,26038
2014,01,07,43,5,623,26038
2014,01,07,43,6,0,26038
2014,01,07,43,7,0,26038
2014,01,08,44,1,125,24901
2014,01,08,44,2,3043,24901
2014,01,08,44,3,0,24901
2014,01,08,44,4,443,24901
2014,01,08,44,5,512,24901
2014,01,08,44,6,0,24901
2014,01,08,44,7,0,24901
2014,01,08,45,1,300,23921
2014,01,08,45,2,3040,23921
2014,01,08,45,3,0,23921
2014,01,08,45,4,541,23921
2014,01,08,45,5,496,23921
2014,01,08,45,6,0,23921
2014,01,08,45,7,0,23921
2014,01,08,46,1,217,15194
2014,01,08,46,2,3318,15194
2014,01,08,46,3,0,15194
2014,01,08,46,4,563,15194
2014,01,08,46,5,303,15194
2014,01,08,46,6,0,15194
2014,01,08,46,7,0,15194
2014,01,08,47,1,41,2212
2014,01,08,47,2,132,2212
2014,01,08,47,3,0,2212
2014,01,08,47,4,0,2212
2014,01,08,47,5,13,2212
2014,01,08,47,6,0,2212
2014,01,08,47,7,0,2212
2014,01,08,48,1,47,14794
2014,01,08,48,2,1121,14794
2014,01,08,48,3,0,14794
2014,01,08,48,4,62,14794
2014,01,08,48,5,251,14794
2014,01,08,48,6,0,14794
2014,01,08,48,7,0,14794
2014,01,08,49,1,18,6864
2014,01,08,49,2,270,6864
2014,01,08,49,3,0,6864
2014,01,08,49,4,11,6864
2014,01,08,49,5,91,6864
2014,01,08,49,6,0,6864
2014,01,08,49,7,0,6864
2014,01,08,50,1,315,15368
2014,01,08,50,2,2453,15368
2014,01,08,50,3,0,15368
2014,01,08,50,4,439,15368
2014,01,08,50,5,418,15368
2014,01,08,50,6,0,15368
2014,01,08,50,7,0,15368
2014,01,08,51,1,153,11947
2014,01,08,51,2,1822,11947
2014,01,08,51,3,0,11947
2014,01,08,51,4,292,11947
2014,01,08,51,5,276,11947
2014,01,08,51,6,0,11947
2014,01,08,51,7,0,11947
2014,01,08,52,1,225,25619
2014,01,08,52,2,3151,25619
2014,01,08,52,3,0,25619
2014,01,08,52,4,601,25619
2014,01,08,52,5,427,25619
2014,01,08,52,6,0,25619
2014,01,08,52,7,0,25619
2014,01,08,53,1,211,7298
2014,01,08,53,2,918,7298
2014,01,08,53,3,0,7298
2014,01,08,53,4,336,7298
2014,01,08,53,5,174,7298
2014,01,08,53,6,0,7298
2014,01,08,53,7,0,7298
2014,01,08,54,1,123,2500
2014,01,08,54,2,279,2500
2014,01,08,54,3,0,2500
2014,01,08,54,4,44,2500
2014,01,08,54,5,43,2500
2014,01,08,54,6,0,2500
2014,01,08,54,7,0,2500
2014,01,08,55,1,724,10083
2014,01,08,55,2,2183,10083
2014,01,08,55,3,0,10083
2014,01,08,55,4,522,10083
2014,01,08,55,5,227,10083
2014,01,08,55,6,0,10083
2014,01,08,55,7,0,10083
2014,01,08,56,1,44,1284
2014,01,08,56,2,49,1284
2014,01,08,56,3,0,1284
2014,01,08,56,4,33,1284
2014,01,08,56,5,47,1284
2014,01,08,56,6,0,1284
2014,01,08,56,7,0,1284
2014,01,09,57,1,786,10156
2014,01,09,57,2,1631,10156
2014,01,09,57,3,0,10156
2014,01,09,57,4,984,10156
2014,01,09,57,5,242,10156
2014,01,09,57,6,0,10156
2014,01,09,57,7,0,10156
2014,01,09,58,1,78,2414
2014,01,09,58,2,139,2414
2014,01,09,58,3,0,2414
2014,01,09,58,4,18,2414
2014,01,09,58,5,49,2414
2014,01,09,58,6,0,2414
2014,01,09,58,7,0,2414
2014,01,09,59,1,224,12530
2014,01,09,59,2,1175,12530
2014,01,09,59,3,0,12530
2014,01,09,59,4,390,12530
2014,01,09,59,5,368,12530
2014,01,09,59,6,0,12530
2014,01,09,59,7,0,12530
2014,01,09,60,1,281,55253
2014,01,09,60,2,3471,55253
2014,01,09,60,3,0,55253
2014,01,09,60,4,493,55253
2014,01,09,60,5,882,55253
2014,01,09,60,6,0,55253
2014,01,09,60,7,0,55253
2014,01,09,61,1,148,28215
2014,01,09,61,2,3697,28215
2014,01,09,61,3,0,28215
2014,01,09,61,4,495,28215
2014,01,09,61,5,542,28215
2014,01,09,61,6,0,28215
2014,01,09,61,7,0,28215
2014,01,09,62,1,107,13750
2014,01,09,62,2,1489,13750
2014,01,09,62,3,0,13750
2014,01,09,62,4,323,13750
2014,01,09,62,5,433,13750
2014,01,09,62,6,0,13750
2014,01,09,62,7,0,13750
2014,01,09,63,1,141,21409
2014,01,09,63,2,2526,21409
2014,01,09,63,3,0,21409
2014,01,09,63,4,510,21409
2014,01,09,63,5,615,21409
2014,01,09,63,6,0,21409
2014,01,09,63,7,0,21409
2014,01,10,64,1,428,37214
2014,01,10,64,2,4752,37214
2014,01,10,64,3,0,37214
2014,01,10,64,4,778,37214
2014,01,10,64,5,1417,37214
2014,01,10,64,6,0,37214
2014,01,10,64,7,0,37214
2014,01,10,65,1,379,26682
2014,01,10,65,2,2608,26682
2014,01,10,65,3,11,26682
2014,01,10,65,4,582,26682
2014,01,10,65,5,991,26682
2014,01,10,65,6,0,26682
2014,01,10,65,7,0,26682
2014,01,10,66,1,243,14410
2014,01,10,66,2,1537,14410
2014,01,10,66,3,59,14410
2014,01,10,66,4,455,14410
2014,01,10,66,5,1093,14410
2014,01,10,66,6,0,14410
2014,01,10,66,7,0,14410
2014,01,10,67,1,49,9255
2014,01,10,67,2,692,9255
2014,01,10,67,3,77,9255
2014,01,10,67,4,126,9255
2014,01,10,67,5,945,9255
2014,01,10,67,6,0,9255
2014,01,10,67,7,0,9255
2014,01,10,68,1,320,32566
2014,01,10,68,2,2733,32566
2014,01,10,68,3,76,32566
2014,01,10,68,4,940,32566
2014,01,10,68,5,2202,32566
2014,01,10,68,6,0,32566
2014,01,10,68,7,0,32566
2014,01,10,69,1,121,13010
2014,01,10,69,2,999,13010
2014,01,10,69,3,40,13010
2014,01,10,69,4,254,13010
2014,01,10,69,5,1095,13010
2014,01,10,69,6,0,13010
2014,01,10,69,7,0,13010
2014,01,10,70,1,659,22559
2014,01,10,70,2,2332,22559
2014,01,10,70,3,0,22559
2014,01,10,70,4,2608,22559
2014,01,10,70,5,763,22559
2014,01,10,70,6,0,22559
2014,01,10,70,7,0,22559
2014,01,10,71,1,295,19860
2014,01,10,71,2,1649,19860
2014,01,10,71,3,5,19860
2014,01,10,71,4,448,19860
2014,01,10,71,5,781,19860
2014,01,10,71,6,0,19860
2014,01,10,71,7,0,19860
2014,01,10,72,1,83,25481
2014,01,10,72,2,2329,25481
2014,01,10,72,3,0,25481
2014,01,10,72,4,429,25481
2014,01,10,72,5,601,25481
2014,01,10,72,6,0,25481
2014,01,10,72,7,0,25481
2014,01,10,73,1,238,28325
2014,01,10,73,2,2288,28325
2014,01,10,73,3,0,28325
2014,01,10,73,4,563,28325
2014,01,10,73,5,596,28325
2014,01,10,73,6,0,28325
2014,01,10,73,7,0,28325
2015,01,01,01,1,1970,46812
2015,01,01,01,2,4789,46812
2015,01,01,01,3,163,46812
2015,01,01,01,4,14952,46812
2015,01,01,01,5,4259,46812
2015,01,01,01,6,0,46812
2015,01,01,01,7,0,46812
2015,01,01,02,1,533,15355
2015,01,01,02,2,2174,15355
2015,01,01,02,3,197,15355
2015,01,01,02,4,1570,15355
2015,01,01,02,5,2895,15355
2015,01,01,02,6,0,15355
2015,01,01,02,7,0,15355
2015,01,01,03,1,537,14816
2015,01,01,03,2,1754,14816
2015,01,01,03,3,73,14816
2015,01,01,03,4,692,14816
2015,01,01,03,5,2199,14816
2015,01,01,03,6,0,14816
2015,01,01,03,7,0,14816
2015,01,01,04,1,1109,22228
2015,01,01,04,2,3357,22228
2015,01,01,04,3,260,22228
2015,01,01,04,4,1544,22228
2015,01,01,04,5,3767,22228
2015,01,01,04,6,27,22228
2015,01,01,04,7,0,22228
2015,01,02,05,1,253,31060
2015,01,02,05,2,3659,31060
2015,01,02,05,3,30,31060
2015,01,02,05,4,1232,31060
2015,01,02,05,5,2112,31060
2015,01,02,05,6,0,31060
2015,01,02,05,7,0,31060
