Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,EDAT_10,Poblacio
2018,01,10,72,4,3403
2018,01,10,72,5,4153
2018,01,10,72,6,3620
2018,01,10,72,7,2896
2018,01,10,72,8,4965
2018,01,10,73,1,2268
2018,01,10,73,2,2370
2018,01,10,73,3,2910
2018,01,10,73,4,3593
2018,01,10,73,5,4327
2018,01,10,73,6,3985
2018,01,10,73,7,3430
2018,01,10,73,8,5499
2019,01,01,01,1,4198
2019,01,01,01,2,3811
2019,01,01,01,3,8675
2019,01,01,01,4,10402
2019,01,01,01,5,8289
2019,01,01,01,6,5458
2019,01,01,01,7,3369
2019,01,01,01,8,3551
2019,01,01,02,1,957
2019,01,01,02,2,911
2019,01,01,02,3,4425
2019,01,01,02,4,4655
2019,01,01,02,5,3055
2019,01,01,02,6,2129
2019,01,01,02,7,1372
2019,01,01,02,8,1325
2019,01,01,03,1,714
2019,01,01,03,2,711
2019,01,01,03,3,2809
2019,01,01,03,4,3373
2019,01,01,03,5,2302
2019,01,01,03,6,1785
2019,01,01,03,7,1237
2019,01,01,03,8,1814
2019,01,01,04,1,1426
2019,01,01,04,2,1705
2019,01,01,04,3,4126
2019,01,01,04,4,5350
2019,01,01,04,5,3794
2019,01,01,04,6,2586
2019,01,01,04,7,1716
2019,01,01,04,8,2112
2019,01,02,05,1,2460
2019,01,02,05,2,2422
2019,01,02,05,3,4373
2019,01,02,05,4,5462
2019,01,02,05,5,4953
2019,01,02,05,6,4146
2019,01,02,05,7,3650
2019,01,02,05,8,4863
2019,01,02,06,1,3562
2019,01,02,06,2,3507
2019,01,02,06,3,6747
2019,01,02,06,4,8790
2019,01,02,06,5,7455
2019,01,02,06,6,6975
2019,01,02,06,7,5997
2019,01,02,06,8,8205
2019,01,02,07,1,3408
2019,01,02,07,2,3385
2019,01,02,07,3,5946
2019,01,02,07,4,7052
2019,01,02,07,5,6626
2019,01,02,07,6,5739
2019,01,02,07,7,4856
2019,01,02,07,8,6540
2019,01,02,08,1,3023
2019,01,02,08,2,3030
2019,01,02,08,3,6239
2019,01,02,08,4,7363
2019,01,02,08,5,6339
2019,01,02,08,6,5542
2019,01,02,08,7,4535
2019,01,02,08,8,6479
2019,01,02,09,1,4095
2019,01,02,09,2,3916
2019,01,02,09,3,7759
2019,01,02,09,4,9643
2019,01,02,09,5,8362
2019,01,02,09,6,7410
2019,01,02,09,7,7187
2019,01,02,09,8,9352
2019,01,02,10,1,2732
2019,01,02,10,2,2512
2019,01,02,10,3,4853
2019,01,02,10,4,6708
2019,01,02,10,5,5939
2019,01,02,10,6,5074
2019,01,02,10,7,4076
2019,01,02,10,8,6220
2019,01,03,11,1,3059
2019,01,03,11,2,3015
2019,01,03,11,3,5364
2019,01,03,11,4,8139
2019,01,03,11,5,6924
2019,01,03,11,6,5171
2019,01,03,11,7,3628
2019,01,03,11,8,4620
2019,01,03,12,1,114
2019,01,03,12,2,89
2019,01,03,12,3,144
2019,01,03,12,4,206
2019,01,03,12,5,171
2019,01,03,12,6,180
2019,01,03,12,7,129
2019,01,03,12,8,144
2019,01,03,13,1,2551
2019,01,03,13,2,3134
2019,01,03,13,3,3652
2019,01,03,13,4,3865
2019,01,03,13,5,4998
2019,01,03,13,6,4817
2019,01,03,13,7,3296
2019,01,03,13,8,4438
2019,01,03,14,1,655
2019,01,03,14,2,754
2019,01,03,14,3,1305
2019,01,03,14,4,1692
2019,01,03,14,5,1505
2019,01,03,14,6,1443
2019,01,03,14,7,1226
2019,01,03,14,8,1643
2019,01,03,15,1,1223
2019,01,03,15,2,1083
2019,01,03,15,3,2154
2019,01,03,15,4,3042
2019,01,03,15,5,2536
2019,01,03,15,6,1991
2019,01,03,15,7,1831
2019,01,03,15,8,2067
2019,01,03,16,1,1488
2019,01,03,16,2,1487
2019,01,03,16,3,2139
2019,01,03,16,4,3013
2019,01,03,16,5,2863
2019,01,03,16,6,2749
2019,01,03,16,7,2452
2019,01,03,16,8,2996
2019,01,03,17,1,1800
2019,01,03,17,2,1790
2019,01,03,17,3,2924
2019,01,03,17,4,3975
2019,01,03,17,5,3581
2019,01,03,17,6,3312
2019,01,03,17,7,3113
2019,01,03,17,8,3705
2019,01,03,18,1,3245
2019,01,03,18,2,3068
2019,01,03,18,3,5213
2019,01,03,18,4,7332
2019,01,03,18,5,6538
2019,01,03,18,6,5542
2019,01,03,18,7,4579
2019,01,03,18,8,6128
2019,01,04,19,1,3764
2019,01,04,19,2,3538
2019,01,04,19,3,5117
2019,01,04,19,4,6426
2019,01,04,19,5,6373
2019,01,04,19,6,5981
2019,01,04,19,7,6200
2019,01,04,19,8,8453
2019,01,04,20,1,1964
2019,01,04,20,2,1840
2019,01,04,20,3,2686
2019,01,04,20,4,3314
2019,01,04,20,5,3315
2019,01,04,20,6,2946
2019,01,04,20,7,3181
2019,01,04,20,8,4497
2019,01,04,21,1,1105
2019,01,04,21,2,1504
2019,01,04,21,3,1308
2019,01,04,21,4,1211
2019,01,04,21,5,1758
2019,01,04,21,6,1499
2019,01,04,21,7,1340
2019,01,04,21,8,2152
2019,01,05,22,1,545
2019,01,05,22,2,597
2019,01,05,22,3,468
2019,01,05,22,4,518
2019,01,05,22,5,837
2019,01,05,22,6,748
2019,01,05,22,7,521
2019,01,05,22,8,418
2019,01,05,23,1,2809
2019,01,05,23,2,3118
2019,01,05,23,3,2658
2019,01,05,23,4,2721
2019,01,05,23,5,3867
2019,01,05,23,6,3286
2019,01,05,23,7,2518
2019,01,05,23,8,3882
2019,01,05,24,1,1776
2019,01,05,24,2,2140
2019,01,05,24,3,1952
2019,01,05,24,4,1681
2019,01,05,24,5,2378
2019,01,05,24,6,2329
2019,01,05,24,7,1691
2019,01,05,24,8,2561
2019,01,05,25,1,2495
2019,01,05,25,2,3136
2019,01,05,25,3,3136
2019,01,05,25,4,2871
2019,01,05,25,5,3799
2019,01,05,25,6,3390
2019,01,05,25,7,2762
2019,01,05,25,8,4149
2019,01,05,26,1,4345
2019,01,05,26,2,5368
2019,01,05,26,3,5723
2019,01,05,26,4,5630
2019,01,05,26,5,6706
2019,01,05,26,6,6869
2019,01,05,26,7,5052
2019,01,05,26,8,7737
2019,01,05,27,1,2737
2019,01,05,27,2,2908
2019,01,05,27,3,3561
2019,01,05,27,4,4230
2019,01,05,27,5,4379
2019,01,05,27,6,3991
2019,01,05,27,7,3274
2019,01,05,27,8,4374
2019,01,06,28,1,1383
2019,01,06,28,2,1485
2019,01,06,28,3,1682
2019,01,06,28,4,2302
2019,01,06,28,5,2610
2019,01,06,28,6,2069
2019,01,06,28,7,1752
2019,01,06,28,8,2614
2019,01,06,29,1,625
2019,01,06,29,2,666
2019,01,06,29,3,877
2019,01,06,29,4,1065
2019,01,06,29,5,1289
2019,01,06,29,6,1055
2019,01,06,29,7,790
2019,01,06,29,8,1044
2019,01,06,30,1,1110
2019,01,06,30,2,1133
2019,01,06,30,3,1425
2019,01,06,30,4,2076
2019,01,06,30,5,1995
2019,01,06,30,6,1542
2019,01,06,30,7,1602
2019,01,06,30,8,2350
2019,01,06,31,1,4118
2019,01,06,31,2,3374
2019,01,06,31,3,6433
2019,01,06,31,4,10128
2019,01,06,31,5,8366
2019,01,06,31,6,6073
2019,01,06,31,7,4801
2019,01,06,31,8,6646
2019,01,06,32,1,2679
2019,01,06,32,2,2522
2019,01,06,32,3,4091
2019,01,06,32,4,5749
2019,01,06,32,5,5149
2019,01,06,32,6,4482
2019,01,06,32,7,4242
2019,01,06,32,8,5690
2019,01,07,33,1,1838
2019,01,07,33,2,1899
2019,01,07,33,3,2852
2019,01,07,33,4,3909
2019,01,07,33,5,3840
2019,01,07,33,6,3477
2019,01,07,33,7,3018
2019,01,07,33,8,4765
2019,01,07,34,1,707
2019,01,07,34,2,765
2019,01,07,34,3,1042
2019,01,07,34,4,1457
2019,01,07,34,5,1389
2019,01,07,34,6,1282
2019,01,07,34,7,1024
2019,01,07,34,8,1435
2019,01,07,35,1,3074
2019,01,07,35,2,2983
2019,01,07,35,3,4067
2019,01,07,35,4,5605
2019,01,07,35,5,6046
2019,01,07,35,6,5062
2019,01,07,35,7,4023
2019,01,07,35,8,5938
2019,01,07,36,1,802
2019,01,07,36,2,995
2019,01,07,36,3,879
2019,01,07,36,4,1062
2019,01,07,36,5,1532
2019,01,07,36,6,1363
2019,01,07,36,7,1189
2019,01,07,36,8,1547
2019,01,07,37,1,2678
2019,01,07,37,2,2822
2019,01,07,37,3,3535
2019,01,07,37,4,4675
2019,01,07,37,5,5318
2019,01,07,37,6,4299
2019,01,07,37,7,3275
2019,01,07,37,8,5173
2019,01,07,38,1,924
2019,01,07,38,2,1044
2019,01,07,38,3,1350
2019,01,07,38,4,1648
2019,01,07,38,5,2018
2019,01,07,38,6,1650
2019,01,07,38,7,1255
2019,01,07,38,8,1772
2019,01,07,39,1,544
2019,01,07,39,2,728
2019,01,07,39,3,782
2019,01,07,39,4,977
2019,01,07,39,5,1054
2019,01,07,39,6,963
2019,01,07,39,7,696
2019,01,07,39,8,1438
2019,01,07,40,1,356
2019,01,07,40,2,401
2019,01,07,40,3,549
2019,01,07,40,4,647
2019,01,07,40,5,715
2019,01,07,40,6,791
2019,01,07,40,7,362
2019,01,07,40,8,1182
2019,01,07,41,1,443
2019,01,07,41,2,483
2019,01,07,41,3,553
2019,01,07,41,4,688
2019,01,07,41,5,842
2019,01,07,41,6,858
2019,01,07,41,7,659
2019,01,07,41,8,1183
2019,01,07,42,1,84
2019,01,07,42,2,28
2019,01,07,42,3,61
2019,01,07,42,4,162
2019,01,07,42,5,122
2019,01,07,42,6,92
2019,01,07,42,7,12
2019,01,07,42,8,32
2019,01,07,43,1,2160
2019,01,07,43,2,2462
2019,01,07,43,3,2823
2019,01,07,43,4,3564
2019,01,07,43,5,4211
2019,01,07,43,6,3904
2019,01,07,43,7,2949
2019,01,07,43,8,4995
2019,01,08,44,1,1958
2019,01,08,44,2,2202
2019,01,08,44,3,2686
2019,01,08,44,4,3359
2019,01,08,44,5,4009
2019,01,08,44,6,3632
2019,01,08,44,7,3070
2019,01,08,44,8,4624
2019,01,08,45,1,2166
2019,01,08,45,2,2147
2019,01,08,45,3,2843
2019,01,08,45,4,3760
2019,01,08,45,5,4501
2019,01,08,45,6,3529
2019,01,08,45,7,2517
2019,01,08,45,8,4784
2019,01,08,46,1,1451
2019,01,08,46,2,1445
2019,01,08,46,3,1826
2019,01,08,46,4,2262
2019,01,08,46,5,2348
2019,01,08,46,6,2336
2019,01,08,46,7,1334
2019,01,08,46,8,2594
2019,01,08,47,1,195
2019,01,08,47,2,231
2019,01,08,47,3,255
2019,01,08,47,4,278
2019,01,08,47,5,321
2019,01,08,47,6,362
2019,01,08,47,7,231
2019,01,08,47,8,371
2019,01,08,48,1,1181
2019,01,08,48,2,1341
2019,01,08,48,3,1426
2019,01,08,48,4,1713
2019,01,08,48,5,2407
2019,01,08,48,6,2104
2019,01,08,48,7,1690
2019,01,08,48,8,3318
2019,01,08,49,1,489
2019,01,08,49,2,575
2019,01,08,49,3,611
2019,01,08,49,4,745
2019,01,08,49,5,991
2019,01,08,49,6,936
2019,01,08,49,7,1134
2019,01,08,49,8,1310
2019,01,08,50,1,1596
2019,01,08,50,2,1676
2019,01,08,50,3,2040
2019,01,08,50,4,2526
2019,01,08,50,5,2596
2019,01,08,50,6,2068
2019,01,08,50,7,1529
2019,01,08,50,8,2039
2019,01,08,51,1,1123
2019,01,08,51,2,1083
2019,01,08,51,3,1446
2019,01,08,51,4,1854
2019,01,08,51,5,2031
2019,01,08,51,6,1697
2019,01,08,51,7,1177
2019,01,08,51,8,2052
2019,01,08,52,1,2153
2019,01,08,52,2,2397
2019,01,08,52,3,2862
2019,01,08,52,4,3612
2019,01,08,52,5,4231
2019,01,08,52,6,3517
2019,01,08,52,7,2683
2019,01,08,52,8,5063
2019,01,08,53,1,720
2019,01,08,53,2,782
2019,01,08,53,3,931
2019,01,08,53,4,1091
2019,01,08,53,5,1227
2019,01,08,53,6,1057
2019,01,08,53,7,794
2019,01,08,53,8,934
2019,01,08,54,1,318
2019,01,08,54,2,400
2019,01,08,54,3,350
2019,01,08,54,4,413
2019,01,08,54,5,516
2019,01,08,54,6,407
2019,01,08,54,7,257
2019,01,08,54,8,205
2019,01,08,55,1,1217
2019,01,08,55,2,1188
2019,01,08,55,3,1473
2019,01,08,55,4,1589
2019,01,08,55,5,1744
2019,01,08,55,6,1337
2019,01,08,55,7,856
2019,01,08,55,8,1368
2019,01,08,56,1,153
2019,01,08,56,2,172
2019,01,08,56,3,129
2019,01,08,56,4,189
2019,01,08,56,5,274
2019,01,08,56,6,176
2019,01,08,56,7,118
2019,01,08,56,8,168
2019,01,09,57,1,1198
2019,01,09,57,2,1085
2019,01,09,57,3,1381
2019,01,09,57,4,1519
2019,01,09,57,5,1822
2019,01,09,57,6,1328
2019,01,09,57,7,852
2019,01,09,57,8,1046
2019,01,09,58,1,276
2019,01,09,58,2,291
2019,01,09,58,3,303
2019,01,09,58,4,367
2019,01,09,58,5,415
2019,01,09,58,6,371
2019,01,09,58,7,270
2019,01,09,58,8,260
2019,01,09,59,1,1445
2019,01,09,59,2,1508
2019,01,09,59,3,1396
2019,01,09,59,4,1674
2019,01,09,59,5,2527
2019,01,09,59,6,1739
2019,01,09,59,7,1076
2019,01,09,59,8,1626
2019,01,09,60,1,5081
2019,01,09,60,2,5090
2019,01,09,60,3,5380
2019,01,09,60,4,7820
2019,01,09,60,5,9822
2019,01,09,60,6,7999
2019,01,09,60,7,7330
2019,01,09,60,8,8667
2019,01,09,61,1,2384
2019,01,09,61,2,2234
2019,01,09,61,3,3089
2019,01,09,61,4,4245
2019,01,09,61,5,4465
2019,01,09,61,6,3858
2019,01,09,61,7,3997
2019,01,09,61,8,4770
2019,01,09,62,1,1230
2019,01,09,62,2,1193
2019,01,09,62,3,1582
2019,01,09,62,4,2053
2019,01,09,62,5,2345
2019,01,09,62,6,2157
2019,01,09,62,7,1422
2019,01,09,62,8,2444
2019,01,09,63,1,1660
2019,01,09,63,2,1816
2019,01,09,63,3,2424
2019,01,09,63,4,3117
2019,01,09,63,5,3384
2019,01,09,63,6,3186
2019,01,09,63,7,2570
2019,01,09,63,8,3913
2019,01,10,64,1,2860
2019,01,10,64,2,2692
2019,01,10,64,3,4483
2019,01,10,64,4,6534
2019,01,10,64,5,5975
2019,01,10,64,6,5047
2019,01,10,64,7,4570
2019,01,10,64,8,6301
2019,01,10,65,1,2128
2019,01,10,65,2,2387
2019,01,10,65,3,3105
2019,01,10,65,4,4008
2019,01,10,65,5,4240
2019,01,10,65,6,3955
2019,01,10,65,7,3426
2019,01,10,65,8,3507
2019,01,10,66,1,1381
2019,01,10,66,2,1139
2019,01,10,66,3,1925
2019,01,10,66,4,2751
2019,01,10,66,5,2520
2019,01,10,66,6,1940
2019,01,10,66,7,1803
2019,01,10,66,8,2083
2019,01,10,67,1,894
2019,01,10,67,2,1073
2019,01,10,67,3,1145
2019,01,10,67,4,1043
2019,01,10,67,5,1444
2019,01,10,67,6,1662
2019,01,10,67,7,1221
2019,01,10,67,8,740
2019,01,10,68,1,3447
2019,01,10,68,2,3331
2019,01,10,68,3,3181
2019,01,10,68,4,5460
2019,01,10,68,5,6790
2019,01,10,68,6,4676
2019,01,10,68,7,3061
2019,01,10,68,8,3774
2019,01,10,69,1,1706
2019,01,10,69,2,1470
2019,01,10,69,3,923
2019,01,10,69,4,2192
2019,01,10,69,5,2868
2019,01,10,69,6,1833
2019,01,10,69,7,1056
2019,01,10,69,8,1385
2019,01,10,70,1,2394
2019,01,10,70,2,2399
2019,01,10,70,3,3203
2019,01,10,70,4,3991
2019,01,10,70,5,3776
2019,01,10,70,6,3382
2019,01,10,70,7,2470
2019,01,10,70,8,2987
2019,01,10,71,1,2029
2019,01,10,71,2,1829
2019,01,10,71,3,2253
2019,01,10,71,4,3252
2019,01,10,71,5,3598
2019,01,10,71,6,3176
2019,01,10,71,7,2172
2019,01,10,71,8,2531
2019,01,10,72,1,1950
2019,01,10,72,2,2199
2019,01,10,72,3,2590
2019,01,10,72,4,3332
2019,01,10,72,5,4143
2019,01,10,72,6,3701
2019,01,10,72,7,2889
2019,01,10,72,8,5029
2019,01,10,73,1,2178
2019,01,10,73,2,2478
2019,01,10,73,3,2952
2019,01,10,73,4,3560
2019,01,10,73,5,4327
2019,01,10,73,6,4016
2019,01,10,73,7,3368
2019,01,10,73,8,5574
2020,01,01,01,1,4206
2020,01,01,01,2,3971
2020,01,01,01,3,8718
2020,01,01,01,4,10289
2020,01,01,01,5,8109
2020,01,01,01,6,5514
2020,01,01,01,7,3429
2020,01,01,01,8,3471
2020,01,01,02,1,995
2020,01,01,02,2,989
2020,01,01,02,3,5338
2020,01,01,02,4,5603
2020,01,01,02,5,3378
2020,01,01,02,6,2284
2020,01,01,02,7,1463
2020,01,01,02,8,1326
2020,01,01,03,1,687
2020,01,01,03,2,700
2020,01,01,03,3,2939
2020,01,01,03,4,3317
2020,01,01,03,5,2278
2020,01,01,03,6,1765
2020,01,01,03,7,1262
2020,01,01,03,8,1723
2020,01,01,04,1,1391
2020,01,01,04,2,1662
2020,01,01,04,3,4282
2020,01,01,04,4,5347
2020,01,01,04,5,3757
2020,01,01,04,6,2609
2020,01,01,04,7,1711
2020,01,01,04,8,2099
2020,01,02,05,1,2464
2020,01,02,05,2,2428
2020,01,02,05,3,4661
2020,01,02,05,4,5670
2020,01,02,05,5,5122
2020,01,02,05,6,4133
2020,01,02,05,7,3669
2020,01,02,05,8,4919
2020,01,02,06,1,3501
2020,01,02,06,2,3506
2020,01,02,06,3,7074
2020,01,02,06,4,8824
2020,01,02,06,5,7492
2020,01,02,06,6,6882
2020,01,02,06,7,6019
2020,01,02,06,8,8242
2020,01,02,07,1,3251
2020,01,02,07,2,3420
2020,01,02,07,3,6298
2020,01,02,07,4,7033
2020,01,02,07,5,6550
2020,01,02,07,6,5687
2020,01,02,07,7,4823
2020,01,02,07,8,6604
2020,01,02,08,1,2861
2020,01,02,08,2,3012
2020,01,02,08,3,6536
2020,01,02,08,4,7466
2020,01,02,08,5,6278
2020,01,02,08,6,5421
2020,01,02,08,7,4607
2020,01,02,08,8,6380
2020,01,02,09,1,3975
2020,01,02,09,2,3917
2020,01,02,09,3,7790
2020,01,02,09,4,9795
2020,01,02,09,5,8320
2020,01,02,09,6,7252
2020,01,02,09,7,7109
2020,01,02,09,8,9534
2020,01,02,10,1,2667
2020,01,02,10,2,2551
2020,01,02,10,3,5159
2020,01,02,10,4,6711
2020,01,02,10,5,5931
2020,01,02,10,6,5102
2020,01,02,10,7,4100
2020,01,02,10,8,6212
2020,01,03,11,1,2917
2020,01,03,11,2,3039
2020,01,03,11,3,5502
2020,01,03,11,4,7865
2020,01,03,11,5,6895
2020,01,03,11,6,5213
2020,01,03,11,7,3685
2020,01,03,11,8,4577
2020,01,03,12,1,114
2020,01,03,12,2,82
2020,01,03,12,3,150
2020,01,03,12,4,207
2020,01,03,12,5,170
2020,01,03,12,6,198
2020,01,03,12,7,147
2020,01,03,12,8,128
2020,01,03,13,1,2508
2020,01,03,13,2,3172
2020,01,03,13,3,3717
2020,01,03,13,4,3969
2020,01,03,13,5,4866
2020,01,03,13,6,4838
2020,01,03,13,7,3443
2020,01,03,13,8,4518
2020,01,03,14,1,629
2020,01,03,14,2,716
2020,01,03,14,3,1388
2020,01,03,14,4,1667
2020,01,03,14,5,1463
2020,01,03,14,6,1437
2020,01,03,14,7,1237
2020,01,03,14,8,1684
2020,01,03,15,1,1232
2020,01,03,15,2,1063
2020,01,03,15,3,2244
2020,01,03,15,4,3023
2020,01,03,15,5,2536
2020,01,03,15,6,1958
2020,01,03,15,7,1857
2020,01,03,15,8,2024
2020,01,03,16,1,1522
2020,01,03,16,2,1479
2020,01,03,16,3,2101
2020,01,03,16,4,3071
2020,01,03,16,5,2876
2020,01,03,16,6,2686
2020,01,03,16,7,2484
2020,01,03,16,8,3081
2020,01,03,17,1,1815
2020,01,03,17,2,1800
2020,01,03,17,3,3140
2020,01,03,17,4,4053
2020,01,03,17,5,3683
2020,01,03,17,6,3282
2020,01,03,17,7,3110
2020,01,03,17,8,3761
2020,01,03,18,1,3294
2020,01,03,18,2,3176
2020,01,03,18,3,5733
2020,01,03,18,4,7735
2020,01,03,18,5,6714
2020,01,03,18,6,5640
2020,01,03,18,7,4684
2020,01,03,18,8,6140
2020,01,04,19,1,3763
2020,01,04,19,2,3574
2020,01,04,19,3,5157
2020,01,04,19,4,6368
2020,01,04,19,5,6486
2020,01,04,19,6,5811
2020,01,04,19,7,6111
2020,01,04,19,8,8663
2020,01,04,20,1,1927
2020,01,04,20,2,1856
2020,01,04,20,3,2713
2020,01,04,20,4,3328
2020,01,04,20,5,3298
2020,01,04,20,6,2897
2020,01,04,20,7,3087
2020,01,04,20,8,4605
2020,01,04,21,1,1067
2020,01,04,21,2,1504
2020,01,04,21,3,1300
2020,01,04,21,4,1198
2020,01,04,21,5,1733
2020,01,04,21,6,1519
2020,01,04,21,7,1298
2020,01,04,21,8,2186
2020,01,05,22,1,545
2020,01,05,22,2,582
2020,01,05,22,3,489
2020,01,05,22,4,524
2020,01,05,22,5,778
2020,01,05,22,6,768
2020,01,05,22,7,512
2020,01,05,22,8,428
2020,01,05,23,1,2772
2020,01,05,23,2,3159
2020,01,05,23,3,2688
2020,01,05,23,4,2646
2020,01,05,23,5,3884
2020,01,05,23,6,3313
2020,01,05,23,7,2523
2020,01,05,23,8,3971
2020,01,05,24,1,1716
2020,01,05,24,2,2185
2020,01,05,24,3,1942
2020,01,05,24,4,1627
2020,01,05,24,5,2301
2020,01,05,24,6,2374
2020,01,05,24,7,1716
2020,01,05,24,8,2604
2020,01,05,25,1,2449
2020,01,05,25,2,3259
2020,01,05,25,3,3168
2020,01,05,25,4,2854
2020,01,05,25,5,3766
2020,01,05,25,6,3421
2020,01,05,25,7,2783
2020,01,05,25,8,4166
2020,01,05,26,1,4253
2020,01,05,26,2,5337
2020,01,05,26,3,5892
2020,01,05,26,4,5555
2020,01,05,26,5,6595
2020,01,05,26,6,6863
2020,01,05,26,7,5158
2020,01,05,26,8,7741
2020,01,05,27,1,2724
2020,01,05,27,2,2987
2020,01,05,27,3,3763
2020,01,05,27,4,4292
2020,01,05,27,5,4443
2020,01,05,27,6,4034
2020,01,05,27,7,3309
2020,01,05,27,8,4445
2020,01,06,28,1,1347
2020,01,06,28,2,1557
2020,01,06,28,3,1761
2020,01,06,28,4,2296
2020,01,06,28,5,2587
2020,01,06,28,6,2134
2020,01,06,28,7,1763
2020,01,06,28,8,2681
2020,01,06,29,1,613
2020,01,06,29,2,665
2020,01,06,29,3,884
2020,01,06,29,4,1086
2020,01,06,29,5,1324
2020,01,06,29,6,1048
2020,01,06,29,7,817
2020,01,06,29,8,1072
2020,01,06,30,1,1100
2020,01,06,30,2,1147
2020,01,06,30,3,1444
2020,01,06,30,4,2035
2020,01,06,30,5,2012
2020,01,06,30,6,1574
2020,01,06,30,7,1577
2020,01,06,30,8,2374
2020,01,06,31,1,4000
2020,01,06,31,2,3469
2020,01,06,31,3,6666
2020,01,06,31,4,9986
2020,01,06,31,5,8413
2020,01,06,31,6,6064
2020,01,06,31,7,4813
2020,01,06,31,8,6637
2020,01,06,32,1,2665
2020,01,06,32,2,2498
2020,01,06,32,3,4221
2020,01,06,32,4,5701
2020,01,06,32,5,5232
2020,01,06,32,6,4500
2020,01,06,32,7,4225
2020,01,06,32,8,5857
2020,01,07,33,1,1839
2020,01,07,33,2,1870
2020,01,07,33,3,2914
2020,01,07,33,4,3945
2020,01,07,33,5,3860
2020,01,07,33,6,3474
2020,01,07,33,7,3032
2020,01,07,33,8,4836
2020,01,07,34,1,723
2020,01,07,34,2,758
2020,01,07,34,3,1062
2020,01,07,34,4,1492
2020,01,07,34,5,1410
2020,01,07,34,6,1260
2020,01,07,34,7,1038
2020,01,07,34,8,1450
2020,01,07,35,1,3047
2020,01,07,35,2,3012
2020,01,07,35,3,4176
2020,01,07,35,4,5635
2020,01,07,35,5,6105
2020,01,07,35,6,5131
2020,01,07,35,7,4062
2020,01,07,35,8,5988
2020,01,07,36,1,770
2020,01,07,36,2,987
2020,01,07,36,3,906
2020,01,07,36,4,1051
2020,01,07,36,5,1537
2020,01,07,36,6,1348
2020,01,07,36,7,1191
2020,01,07,36,8,1590
2020,01,07,37,1,2594
2020,01,07,37,2,2939
2020,01,07,37,3,3720
2020,01,07,37,4,4637
2020,01,07,37,5,5363
2020,01,07,37,6,4423
2020,01,07,37,7,3222
2020,01,07,37,8,5218
2020,01,07,38,1,910
2020,01,07,38,2,1058
2020,01,07,38,3,1407
2020,01,07,38,4,1703
2020,01,07,38,5,2013
2020,01,07,38,6,1671
2020,01,07,38,7,1250
2020,01,07,38,8,1768
2020,01,07,39,1,575
2020,01,07,39,2,735
2020,01,07,39,3,814
2020,01,07,39,4,1015
2020,01,07,39,5,1042
2020,01,07,39,6,1014
2020,01,07,39,7,686
2020,01,07,39,8,1431
2020,01,07,40,1,352
2020,01,07,40,2,403
2020,01,07,40,3,580
2020,01,07,40,4,669
2020,01,07,40,5,702
2020,01,07,40,6,850
2020,01,07,40,7,375
2020,01,07,40,8,1123
2020,01,07,41,1,442
2020,01,07,41,2,477
2020,01,07,41,3,576
2020,01,07,41,4,665
2020,01,07,41,5,846
2020,01,07,41,6,880
2020,01,07,41,7,665
2020,01,07,41,8,1226
2020,01,07,42,1,85
2020,01,07,42,2,35
2020,01,07,42,3,75
2020,01,07,42,4,161
2020,01,07,42,5,120
2020,01,07,42,6,100
2020,01,07,42,7,20
2020,01,07,42,8,24
2020,01,07,43,1,2252
2020,01,07,43,2,2552
2020,01,07,43,3,3056
2020,01,07,43,4,3736
2020,01,07,43,5,4367
2020,01,07,43,6,3931
2020,01,07,43,7,3029
2020,01,07,43,8,5025
2020,01,08,44,1,1897
2020,01,08,44,2,2245
2020,01,08,44,3,2781
2020,01,08,44,4,3315
2020,01,08,44,5,4034
2020,01,08,44,6,3665
2020,01,08,44,7,3092
2020,01,08,44,8,4714
2020,01,08,45,1,2217
2020,01,08,45,2,2263
2020,01,08,45,3,3271
2020,01,08,45,4,4031
2020,01,08,45,5,4681
2020,01,08,45,6,3692
2020,01,08,45,7,2553
2020,01,08,45,8,4800
2020,01,08,46,1,1534
2020,01,08,46,2,1518
2020,01,08,46,3,1989
2020,01,08,46,4,2326
2020,01,08,46,5,2406
2020,01,08,46,6,2333
2020,01,08,46,7,1426
2020,01,08,46,8,2511
2020,01,08,47,1,181
2020,01,08,47,2,233
2020,01,08,47,3,248
2020,01,08,47,4,277
2020,01,08,47,5,323
2020,01,08,47,6,356
2020,01,08,47,7,254
2020,01,08,47,8,342
2020,01,08,48,1,1153
2020,01,08,48,2,1351
2020,01,08,48,3,1491
2020,01,08,48,4,1647
2020,01,08,48,5,2370
2020,01,08,48,6,2211
2020,01,08,48,7,1611
2020,01,08,48,8,3366
2020,01,08,49,1,457
2020,01,08,49,2,562
2020,01,08,49,3,639
2020,01,08,49,4,707
2020,01,08,49,5,970
2020,01,08,49,6,950
2020,01,08,49,7,1132
2020,01,08,49,8,1348
2020,01,08,50,1,1606
2020,01,08,50,2,1705
2020,01,08,50,3,2139
2020,01,08,50,4,2517
2020,01,08,50,5,2622
2020,01,08,50,6,2084
2020,01,08,50,7,1503
2020,01,08,50,8,2059
2020,01,08,51,1,1117
2020,01,08,51,2,1132
2020,01,08,51,3,1504
2020,01,08,51,4,1860
2020,01,08,51,5,2086
2020,01,08,51,6,1733
2020,01,08,51,7,1197
2020,01,08,51,8,2049
2020,01,08,52,1,2095
2020,01,08,52,2,2411
2020,01,08,52,3,2927
2020,01,08,52,4,3530
