Data_Referencia,Seccio_Censal,Poblacio
2020,2038,1541
2020,2039,1756
2020,2040,1652
2020,2041,1668
2020,2042,1590
2020,2043,1463
2020,2044,1268
2020,2045,1122
2020,2046,1947
2020,2047,1953
2020,2048,1266
2020,2049,2113
2020,2050,1636
2020,2051,1873
2020,2052,1833
2020,2053,1801
2020,2054,1861
2020,2055,1810
2020,2056,1457
2020,2057,1291
2020,2058,1365
2020,2059,1726
2020,2060,1730
2020,2061,1369
2020,2062,1495
2020,2063,1249
2020,2064,1317
2020,2065,1911
2020,2066,1751
2020,2067,1671
2020,2068,1619
2020,2069,1388
2020,2070,1255
2020,2071,1661
2020,2072,1165
2020,2073,1656
2020,2074,1266
2020,2075,1257
2020,2076,1625
2020,2077,1652
2020,2078,1322
2020,2079,1339
2020,2080,1536
2020,2081,2120
2020,2082,842
2020,2083,1821
2020,2084,2057
2020,2085,1409
2020,2086,1449
2020,2087,1424
2020,2088,1648
2020,2089,1829
2020,2090,1651
2020,2091,1880
2020,2092,2475
2020,2093,1664
2020,2094,1481
2020,2095,1532
2020,2096,1428
2020,2097,1059
2020,2098,1516
2020,2099,1597
2020,2100,1319
2020,2101,2187
2020,2102,1375
2020,2103,1622
2020,2104,1120
2020,2105,2103
2020,2106,1426
2020,2107,1641
2020,2108,1637
2020,2109,2032
2020,2110,1903
2020,2111,1866
2020,2112,1322
2020,2113,2269
2020,2114,1661
2020,2115,1354
2020,2116,1002
2020,2117,1193
2020,2118,1462
2020,2119,1236
2020,2120,1135
2020,2121,1259
2020,2122,1019
2020,2123,1117
2020,2124,1069
2020,2125,1687
2020,2126,1440
2020,2127,1124
2020,2128,1295
2020,2129,1520
2020,2130,1137
2020,2131,1165
2020,2132,1068
2020,2133,795
2020,2134,1451
2020,2135,2192
2020,2136,855
2020,2137,1466
2020,2138,1948
2020,2139,1666
2020,2140,1915
2020,2141,1172
2020,2142,2024
2020,2143,1367
2020,2144,1575
2020,2145,1220
2020,2146,1164
2020,2147,2189
2020,2148,1569
2020,2149,1821
2020,2150,1497
2020,2151,1508
2020,2152,1251
2020,2153,1349
2020,2154,1030
2020,2155,1871
2020,2156,1240
2020,2157,1218
2020,2158,1610
2020,2159,1959
2020,2160,1965
2020,2161,1152
2020,2162,1400
2020,2163,1829
2020,2164,1485
2020,2165,1680
2020,2166,2103
2020,2167,2163
2020,2168,2320
2020,2169,1553
2020,2170,1569
2020,2171,1651
2020,2172,1549
2020,2173,1481
2020,3001,1672
2020,3002,1922
2020,3003,1745
2020,3004,1602
2020,3005,1195
2020,3006,1388
2020,3007,1675
2020,3008,1144
2020,3009,1225
2020,3010,1894
2020,3011,1745
2020,3012,2160
2020,3013,1813
2020,3014,1754
2020,3015,2972
2020,3016,1181
2020,3017,1629
2020,3018,1727
2020,3019,1568
2020,3020,1198
2020,3021,1107
2020,3022,1418
2020,3023,1903
2020,3024,2056
2020,3025,1196
2020,3026,1003
2020,3027,1751
2020,3028,2638
2020,3029,1283
2020,3030,1590
2020,3031,2431
2020,3032,1700
2020,3033,1479
2020,3034,1527
2020,3035,2285
2020,3036,2420
2020,3037,1008
2020,3038,938
2020,3039,2554
2020,3040,1465
2020,3041,1409
2020,3042,1386
2020,3043,1661
2020,3044,1870
2020,3045,1059
2020,3046,1371
2020,3047,1805
2020,3048,1324
2020,3049,1652
2020,3050,1632
2020,3051,1918
2020,3052,1274
2020,3053,2192
2020,3054,1717
2020,3055,1552
2020,3056,871
2020,3057,1497
2020,3058,1736
2020,3059,1200
2020,3060,1377
2020,3061,1116
2020,3062,1569
2020,3063,1897
2020,3064,1192
2020,3065,1318
2020,3066,2312
2020,3067,1737
2020,3068,1159
2020,3069,1190
2020,3070,1320
2020,3071,1266
2020,3072,1462
2020,3073,1628
2020,3074,1751
2020,3075,1748
2020,3076,1058
2020,3077,1321
2020,3078,1729
2020,3079,1806
2020,3080,1547
2020,3081,1887
2020,3082,1965
2020,3083,1377
2020,3084,1427
2020,3085,1352
2020,3086,1215
2020,3087,1473
2020,3088,1361
2020,3089,1230
2020,3090,996
2020,3091,1469
2020,3092,1196
2020,3093,1494
2020,3094,1203
2020,3095,1641
2020,3096,1539
2020,3097,1728
2020,3098,1427
2020,3099,947
2020,3100,1319
2020,3101,4021
2020,3102,1300
2020,3103,1164
2020,3104,1427
2020,3105,1124
2020,3106,1251
2020,3107,1596
2020,3108,1670
2020,3109,1564
2020,3110,1496
2020,3111,1243
2020,3112,1875
2020,3113,1679
2020,3114,1468
2020,3211,1504
2020,3212,2480
2020,3213,2440
2020,4001,1232
2020,4002,1941
2020,4003,1076
2020,4004,945
2020,4005,1196
2020,4006,1086
2020,4007,1041
2020,4008,961
2020,4009,1433
2020,4010,887
2020,4011,1745
2020,4012,1422
2020,4013,1208
2020,4014,817
2020,4015,1901
2020,4016,1058
2020,4017,1201
2020,4018,1531
2020,4019,1370
2020,4020,1491
2020,4021,1325
2020,4022,1613
2020,4023,1024
2020,4024,1013
2020,4025,1147
2020,4026,1227
2020,4027,1293
2020,4028,1314
2020,4029,1106
2020,4030,1840
2020,4031,1933
2020,4032,1574
2020,4033,1135
2020,4034,1479
2020,4035,1368
2020,4036,1706
2020,4037,2092
2020,4038,1228
2020,4039,1179
2020,4040,1620
2020,4041,1313
2020,4042,1753
2020,4043,1627
2020,4044,1602
2020,4045,1391
2020,4046,2417
2020,4047,1796
2020,4048,1489
2020,4049,1171
2020,4050,2025
2020,4051,1636
2020,4052,2185
2020,4053,1662
2020,4054,997
2020,4055,1514
2020,4056,1786
2020,4084,1327
2020,5001,1739
2020,5002,1554
2020,5003,1333
2020,5004,1088
2020,5005,1245
2020,5006,1817
2020,5007,1781
2020,5008,1686
2020,5009,1719
2020,5010,1587
2020,5011,1380
2020,5012,1355
2020,5013,1678
2020,5014,1587
2020,5015,1592
2020,5016,1936
2020,5017,1556
2020,5018,1258
2020,5019,1691
2020,5020,1135
2020,5021,1324
2020,5022,1772
2020,5023,1455
2020,5024,1942
2020,5025,1284
2020,5026,1433
2020,5027,1398
2020,5028,1668
2020,5029,1655
2020,5030,1399
2020,5031,1660
2020,5032,1828
2020,5033,1366
2020,5034,1308
2020,5035,1042
2020,5036,1719
2020,5037,1411
2020,5038,1340
2020,5039,1512
2020,5040,1421
2020,5041,1913
2020,5042,1298
2020,5043,1452
2020,5044,1336
2020,5045,1625
2020,5046,1137
2020,5047,1245
2020,5048,1253
2020,5049,1674
2020,5050,1631
2020,5051,1599
2020,5052,1446
2020,5053,1461
2020,5054,1029
2020,5055,1415
2020,5056,1189
2020,5057,1673
2020,5058,1554
2020,5059,1545
2020,5060,1146
2020,5061,1448
2020,5062,1612
2020,5063,1611
2020,5064,1597
2020,5065,1703
2020,5066,1295
2020,5067,1288
2020,5068,1484
2020,5069,1736
2020,5070,1438
2020,5071,1638
2020,5072,1768
2020,5073,1603
2020,5074,1677
2020,5075,1846
2020,5076,1409
2020,5077,1456
2020,5078,2131
2020,5079,1292
2020,5080,1415
2020,5081,1583
2020,5082,1657
2020,5083,1250
2020,5084,1321
2020,5085,1307
2020,5086,1339
2020,5087,1551
2020,5088,1796
2020,5089,1756
2020,5090,1930
2020,5091,1564
2020,5092,1617
2020,5093,1104
2020,5094,2768
2020,5095,1677
2020,5096,1119
2020,5097,1671
2020,5098,1572
2020,6001,1147
2020,6002,1474
2020,6003,2319
2020,6004,1427
2020,6006,1033
2020,6007,1972
2020,6008,2030
2020,6009,1277
2020,6010,1035
2020,6011,1280
2020,6012,1132
2020,6013,1759
2020,6014,1411
2020,6015,1404
2020,6016,1562
2020,6017,1373
2020,6018,1291
2020,6019,1488
2020,6020,1160
2020,6021,1360
2020,6022,1376
2020,6023,1277
2020,6024,1720
2020,6025,1404
2020,6026,984
2020,6027,1203
2020,6028,1317
2020,6029,1266
2020,6030,1314
2020,6031,1065
2020,6032,1134
2020,6033,1305
2020,6034,1202
2020,6035,1038
2020,6036,1486
2020,6037,1119
2020,6038,1483
2020,6039,1577
2020,6040,1660
2020,6041,1748
2020,6042,1719
2020,6043,1256
2020,6044,1604
2020,6045,1268
2020,6046,1140
2020,6047,1227
2020,6048,1378
2020,6049,1144
2020,6050,1295
2020,6051,1202
2020,6052,1498
2020,6053,1502
2020,6054,1640
2020,6055,1468
2020,6056,1539
2020,6057,1497
2020,6058,1663
2020,6059,1530
2020,6060,1784
2020,6061,1290
2020,6062,1193
2020,6063,1497
2020,6064,1885
2020,6065,1171
2020,6066,945
2020,6067,1763
2020,6068,1588
2020,6069,1016
2020,6070,1873
2020,6071,1036
2020,6072,1623
2020,6073,1335
2020,6074,1096
2020,6075,1050
2020,6076,1269
2020,6077,1185
2020,6078,1306
2020,6079,1102
2020,6080,1174
2020,6081,1304
2020,6082,2584
2020,6083,1736
2020,6084,1541
2020,6085,1267
2020,6086,947
2020,6087,1879
2020,6088,1224
2020,7001,1583
2020,7002,1148
2020,7003,1294
2020,7004,1526
2020,7005,1475
2020,7006,914
2020,7007,1433
2020,7008,1449
2020,7009,1165
2020,7010,1340
2020,7011,1138
2020,7012,1555
2020,7013,1189
2020,7014,850
2020,7015,1412
2020,7016,1340
2020,7017,1776
2020,7018,1704
2020,7019,1479
2020,7020,1725
2020,7021,1028
2020,7022,1120
2020,7023,1298
2020,7024,1481
2020,7025,1452
2020,7026,1089
2020,7027,2137
2020,7028,1439
2020,7029,1280
2020,7030,1385
2020,7031,1606
2020,7032,1454
2020,7033,1439
2020,7034,1882
2020,7035,1761
2020,7036,1416
2020,7037,1524
2020,7038,1256
2020,7039,1609
2020,7040,1455
2020,7041,1354
2020,7042,1491
2020,7043,1393
2020,7044,1272
2020,7045,1604
2020,7046,1438
2020,7047,1453
2020,7048,1324
2020,7049,1201
2020,7050,1185
2020,7051,1798
2020,7052,1254
2020,7053,1448
2020,7054,1553
2020,7055,1180
2020,7056,1169
2020,7057,1404
2020,7058,1372
2020,7059,1331
2020,7060,1855
2020,7061,1191
2020,7062,1335
2020,7063,1445
2020,7064,1683
2020,7065,1716
2020,7066,1835
2020,7067,1524
2020,7068,1298
2020,7069,1409
2020,7070,1443
2020,7071,1318
2020,7072,1389
2020,7073,1121
2020,7074,1680
2020,7075,1205
2020,7076,1356
2020,7077,1321
2020,7078,1404
2020,7079,1463
2020,7080,1794
2020,7081,1957
2020,7082,1282
2020,7083,1311
2020,7084,1321
2020,7085,1236
2020,7086,1448
2020,7087,1589
2020,7088,1636
2020,7089,1347
2020,7090,1448
2020,7091,1217
2020,7092,1548
2020,7093,1752
2020,7094,1240
2020,7095,1528
2020,7096,1450
2020,7097,836
2020,7098,2192
2020,7099,964
2020,7100,1211
2020,7101,1410
2020,7102,620
2020,7103,1625
2020,7104,1574
2020,7105,1032
2020,7106,1181
2020,7107,1180
2020,7108,1227
2020,7109,1636
2020,7110,1032
2020,7111,885
2020,7112,1270
2020,7113,1209
2020,7114,1182
2020,7115,1027
2020,7116,1500
2020,7117,2703
2020,7118,1271
2020,7119,1259
2020,7120,1257
2020,7121,1167
2020,7122,1324
2020,7123,1407
2020,8001,1230
2020,8002,1266
2020,8003,1231
2020,8004,1428
2020,8005,1132
2020,8006,1572
2020,8007,1181
2020,8008,1647
2020,8009,1743
2020,8010,1075
2020,8011,1183
2020,8012,1325
2020,8013,1167
2020,8014,1290
2020,8015,1439
2020,8016,1151
2020,8017,1354
2020,8018,1529
2020,8019,1800
2020,8020,1386
2020,8021,1489
2020,8022,1258
2020,8023,1387
2020,8024,1362
2020,8025,1170
2020,8026,1408
2020,8027,1393
2020,8028,1091
2020,8029,1542
2020,8030,1490
2020,8031,1289
2020,8032,1287
2020,8033,1438
2020,8034,1285
2020,8035,4130
2020,8036,1555
2020,8037,1548
2020,8038,1560
2020,8039,1547
2020,8040,1912
2020,8041,2525
2020,8042,1253
2020,8043,1132
2020,8044,1313
2020,8045,1771
2020,8046,1396
2020,8047,1634
2020,8048,975
2020,8049,1239
2020,8050,1410
2020,8051,1329
2020,8052,860
2020,8053,1143
2020,8054,1698
2020,8055,1835
2020,8056,1492
2020,8057,1327
2020,8058,1611
2020,8059,957
2020,8060,1182
2020,8061,1633
2020,8062,1145
2020,8063,1027
2020,8064,1778
2020,8065,1734
2020,8066,1610
2020,8067,1776
2020,8068,1925
2020,8069,1571
2020,8070,1474
2020,8071,1740
2020,8072,1170
2020,8073,1737
2020,8074,1498
2020,8075,1922
2020,8076,1607
2020,8077,1419
2020,8078,1559
2020,8079,1426
2020,8080,1530
2020,8081,1646
2020,8082,1569
2020,8083,1306
2020,8084,1142
2020,8085,1456
2020,8086,1702
2020,8087,1275
2020,8088,1265
2020,8089,1219
2020,8090,1231
2020,8091,1186
2020,8092,960
2020,8093,1258
2020,8094,1443
2020,8095,1033
2020,8096,1530
2020,8097,1374
2020,8098,1261
2020,8099,1414
2020,8100,1283
2020,8101,1743
2020,8102,1573
2020,8103,1637
2020,8104,1289
2020,8105,1485
2020,8106,1266
2020,8107,1913
2020,8108,1924
2020,8109,940
2020,8110,1985
2020,8111,1693
2020,8112,1761
2020,8113,1797
2020,8114,2033
2020,8115,1734
2020,8116,1402
2020,8215,1538
2020,9001,2732
2020,9002,2103
2020,9003,2217
2020,9004,1718
2020,9005,1620
2020,9006,1257
2020,9007,1312
2020,9008,1856
2020,9009,1428
2020,9010,1826
2020,9011,1698
2020,9013,1990
2020,9014,2923
2020,9015,1808
2020,9016,1345
2020,9017,1511
2020,9018,1477
2020,9019,2692
2020,9020,1130
2020,9021,1368
2020,9022,1262
2020,9023,1196
2020,9024,1144
2020,9025,1192
2020,9026,1564
2020,9027,1280
2020,9028,1576
2020,9029,1112
2020,9030,1455
2020,9031,1161
2020,9032,2198
2020,9033,3222
2020,9034,1385
2020,9035,1563
2020,9036,1383
2020,9037,1566
2020,9038,1722
2020,9039,1556
2020,9040,1582
2020,9041,1387
2020,9042,1270
2020,9043,1322
2020,9044,1469
2020,9045,1423
2020,9046,1317
2020,9047,1563
2020,9048,1357
2020,9049,1325
2020,9050,1575
2020,9051,1227
2020,9052,1212
2020,9053,1578
2020,9054,1084
2020,9055,1682
2020,9056,1116
2020,9057,1650
2020,9058,1492
2020,9059,1408
2020,9060,1311
2020,9061,1684
2020,9062,1141
2020,9063,1113
2020,9064,1146
2020,9065,2111
2020,9066,1475
2020,9067,1548
2020,9068,1575
2020,9069,874
2020,9070,1711
2020,9071,1903
2020,9072,1485
2020,9073,1515
2020,9074,1664
2020,9075,1574
2020,9076,1489
2020,9077,1633
2020,9078,1430
2020,9079,1643
2020,9080,1361
2020,9081,1751
2020,9082,2039
2020,9083,1619
2020,9084,1757
2020,9085,1762
2020,9086,1460
2020,9087,1321
2020,9088,1901
2020,9089,1510
2020,9090,1613
2020,9091,1927
2020,9092,1935
2020,9093,1328
2020,9094,2054
2020,9095,2076
2020,9156,1208
2020,10001,1578
2020,10002,1742
2020,10003,1562
2020,10004,1551
2020,10005,1662
2020,10006,1854
2020,10007,1304
2020,10008,1715
2020,10009,1632
2020,10010,1736
2020,10011,1186
2020,10012,1827
2020,10013,1423
2020,10014,1507
2020,10015,1964
2020,10016,1244
2020,10017,1680
2020,10018,1439
2020,10019,1596
2020,10020,1450
2020,10021,1379
2020,10022,1352
2020,10023,1469
2020,10024,1465
2020,10025,1333
2020,10026,1522
2020,10027,1478
2020,10028,1781
2020,10029,1444
2020,10030,1783
2020,10031,1563
2020,10032,1353
2020,10033,825
2020,10034,1690
2020,10035,1970
2020,10036,1438
2020,10037,1045
2020,10038,1592
2020,10039,1856
2020,10040,1864
2020,10041,1645
2020,10042,3010
2020,10043,2355
2020,10044,1563
2020,10045,1271
2020,10046,1216
2020,10047,1803
2020,10048,1708
2020,10049,1270
2020,10050,1567
2020,10051,1580
2020,10052,2406
2020,10053,1740
2020,10054,927
2020,10055,2607
2020,10056,1899
2020,10057,1435
2020,10058,1123
2020,10059,1747
2020,10060,1591
2020,10061,1771
2020,10062,1507
2020,10063,1201
2020,10064,1674
2020,10065,1591
2020,10066,2122
2020,10067,1863
2020,10068,1628
2020,10069,2739
2020,10070,1636
2020,10071,1788
2020,10072,1983
2020,10073,1449
2020,10074,1677
2020,10075,1547
2020,10076,2178
2020,10077,1776
2020,10078,2425
2020,10079,1762
2020,10080,2271
2020,10081,2070
2020,10082,2024
2020,10083,2253
2020,10084,1647
2020,10085,2104
2020,10086,1945
2020,10087,1811
2020,10088,1671
2020,10089,4076
2020,10090,1442
2020,10091,1961
2020,10092,1430
2020,10093,1013
2020,10094,2989
2020,10095,1282
2020,10096,1632
2020,10097,1618
2020,10098,1805
2020,10099,1113
2020,10100,1680
2020,10101,1627
2020,10102,2634
2020,10103,2186
2020,10104,1553
2020,10105,2228
2020,10106,998
2020,10107,1563
2020,10108,1289
2020,10109,1601
2020,10110,1653
2020,10111,1280
2020,10112,1533
2020,10113,1164
2020,10114,1417
2020,10115,1374
2020,10116,1846
2020,10117,1241
2020,10118,979
2020,10119,1156
2020,10120,1463
2020,10121,1559
2020,10122,1474
2020,10123,1326
2020,10124,1069
2020,10125,1050
2020,10126,981
2020,10127,974
2020,10128,1563
2020,10129,1143
2020,10130,1173
2020,10131,1101
2020,10132,1262
2020,10133,1694
2020,10134,1573
2020,10135,1249
2020,10136,1356
2020,10137,1578
2020,10138,1614
2020,10139,1671
2020,10140,1622
2020,10141,1105
2020,10142,1620
2020,10143,1718
2020,10234,1823
2020,10235,1330
2020,10236,1610
2020,10237,877
2021,1001,1297
2021,1002,1456
2021,1003,3641
2021,1004,2947
2021,1005,2430
2021,1006,1584
2021,1007,1980
2021,1008,3378
2021,1009,2232
2021,1010,2481
2021,1011,3323
2021,1012,1927
2021,1013,1436
2021,1014,2136
2021,1015,2331
2021,1016,2129
2021,1017,2564
2021,1018,1537
2021,1019,2979
2021,1020,2222
2021,1021,2163
2021,1022,1506
2021,1023,2078
2021,1025,1345
2021,1026,8668
2021,1027,1514
2021,1028,1939
2021,1029,1437
2021,1030,2471
2021,1031,1572
2021,1032,1828
2021,1033,1072
2021,1034,885
2021,1035,1201
2021,1036,1150
2021,1037,1358
2021,1038,1492
2021,1039,1336
2021,1040,1037
2021,1041,1538
2021,1042,1747
2021,1043,1596
2021,1044,1382
2021,1045,1985
2021,1046,1759
2021,1047,1758
2021,1048,2113
2021,1049,1492
2021,1050,1517
2021,1051,1829
2021,1052,2850
2021,1053,1828
2021,1054,1215
2021,1055,1289
2021,2001,1256
2021,2002,3543
2021,2003,1101
2021,2004,1525
2021,2005,2063
2021,2006,1663
2021,2007,1220
2021,2008,1900
2021,2009,1801
2021,2010,1212
2021,2011,1083
2021,2012,1537
2021,2013,1140
2021,2014,1354
2021,2015,1550
2021,2016,1849
2021,2017,1926
2021,2018,1815
2021,2019,1972
2021,2020,1482
2021,2021,1484
2021,2022,1314
2021,2023,989
2021,2024,1108
2021,2025,1139
2021,2026,2172
2021,2027,2065
2021,2028,2085
2021,2029,1234
2021,2030,1312
2021,2031,1012
2021,2032,1107
2021,2033,1199
2021,2034,1174
2021,2035,1277
2021,2036,1160
2021,2037,1178
2021,2038,1534
2021,2039,1709
2021,2040,1676
2021,2041,1670
2021,2042,1547
2021,2043,1488
2021,2044,1292
2021,2045,1129
2021,2046,1952
2021,2047,1950
2021,2048,1272
2021,2049,2092
2021,2050,1628
2021,2051,1934
2021,2052,1799
2021,2053,1849
2021,2054,1855
2021,2055,1820
2021,2056,1442
2021,2057,1245
2021,2058,1361
2021,2059,1652
2021,2060,1722
2021,2061,1351
2021,2062,1518
2021,2063,1188
2021,2064,1317
2021,2065,1867
2021,2066,1712
2021,2067,1634
2021,2068,1621
2021,2069,1348
2021,2070,1266
2021,2071,1684
2021,2072,1160
2021,2073,1640
2021,2074,1211
2021,2075,1262
2021,2076,1597
2021,2077,1709
2021,2078,1344
2021,2079,1379
2021,2080,1558
2021,2081,2120
2021,2082,832
2021,2083,1824
2021,2084,2061
2021,2085,1393
2021,2086,1410
2021,2087,1452
2021,2088,1645
2021,2089,1771
2021,2090,1711
2021,2091,2055
2021,2092,2327
2021,2093,1654
2021,2094,1484
2021,2095,1528
2021,2096,1422
2021,2097,1038
2021,2098,1467
2021,2099,1577
2021,2100,1311
2021,2101,2219
2021,2102,1355
2021,2103,1622
2021,2104,1150
2021,2105,2105
2021,2106,1382
2021,2107,1621
2021,2108,1614
2021,2109,2043
2021,2110,1880
2021,2111,1824
2021,2112,1278
2021,2113,2192
2021,2114,1665
2021,2115,1329
2021,2116,944
2021,2117,1198
2021,2118,1478
2021,2119,1254
2021,2120,1111
2021,2121,1222
2021,2122,1014
2021,2123,1090
2021,2124,1054
2021,2125,1672
2021,2126,1450
2021,2127,1115
2021,2128,1302
2021,2129,1496
2021,2130,1074
2021,2131,1112
2021,2132,1007
2021,2133,771
2021,2134,1459
2021,2135,2133
2021,2136,840
2021,2137,1454
2021,2138,1957
2021,2139,1649
2021,2140,1872
2021,2141,1156
2021,2142,2029
2021,2143,1361
2021,2144,1535
2021,2145,1195
2021,2146,1142
2021,2147,2139
2021,2148,1602
2021,2149,1803
2021,2150,1526
2021,2151,1477
2021,2152,1240
2021,2153,1317
2021,2154,1019
2021,2155,1843
2021,2156,1233
2021,2157,1196
2021,2158,1586
2021,2159,1961
2021,2160,1979
2021,2161,1160
2021,2162,1384
2021,2163,1831
2021,2164,1441
2021,2165,1699
2021,2166,2103
2021,2167,2117
2021,2168,2265
2021,2169,1512
2021,2170,1533
2021,2171,1662
2021,2172,1581
2021,2173,1515
2021,3001,1685
2021,3002,1898
2021,3003,1676
2021,3004,1617
2021,3005,1176
2021,3006,1391
2021,3007,1697
2021,3008,1163
2021,3009,1202
2021,3010,1904
2021,3011,1743
2021,3012,2154
2021,3013,1790
2021,3014,1799
2021,3015,3013
2021,3016,1224
2021,3017,1669
2021,3018,1718
2021,3019,1527
2021,3020,1184
2021,3021,1048
2021,3022,1435
2021,3023,1909
2021,3024,2051
2021,3025,1322
2021,3026,983
2021,3027,1757
2021,3028,2640
2021,3029,1275
2021,3030,1571
2021,3031,2401
2021,3032,1694
2021,3033,1472
2021,3034,1496
2021,3035,2246
2021,3036,2388
2021,3037,990
2021,3038,933
2021,3039,2541
2021,3040,1441
2021,3041,1390
2021,3042,1375
2021,3043,1607
2021,3044,1874
2021,3045,1014
2021,3046,1369
2021,3047,1739
2021,3048,1304
2021,3049,1646
2021,3050,1621
2021,3051,1938
2021,3052,1286
2021,3053,2207
2021,3054,1609
2021,3055,1597
2021,3056,908
2021,3057,1456
2021,3058,1726
2021,3059,1178
2021,3060,1385
2021,3061,1122
2021,3062,1528
2021,3063,1926
2021,3064,1189
2021,3065,1309
2021,3066,2294
2021,3067,1754
2021,3068,1160
2021,3069,1162
2021,3070,1341
2021,3071,1330
2021,3072,1426
2021,3073,1556
2021,3074,1810
2021,3075,1745
2021,3076,1070
2021,3077,1322
2021,3078,1734
2021,3079,1815
2021,3080,1527
2021,3081,1943
2021,3082,1889
2021,3083,1364
2021,3084,1397
2021,3085,1338
2021,3086,1219
2021,3087,1424
2021,3088,1423
2021,3089,1232
2021,3090,959
2021,3091,1468
2021,3092,1186
2021,3093,1484
2021,3094,1200
2021,3095,1625
2021,3096,1559
2021,3097,1671
2021,3098,1427
2021,3099,957
2021,3100,1301
2021,3101,4251
2021,3102,1285
2021,3103,1123
2021,3104,1409
2021,3105,1164
2021,3106,1245
2021,3107,1632
2021,3108,1647
2021,3109,1521
2021,3110,1464
2021,3111,1254
2021,3112,1833
2021,3113,1597
2021,3114,1452
2021,3211,1514
2021,3212,2460
2021,3213,2414
2021,4001,1229
2021,4002,1899
2021,4003,1000
2021,4004,935
2021,4005,1211
2021,4006,1084
2021,4007,1031
2021,4008,966
2021,4009,1440
2021,4010,859
2021,4011,1717
2021,4012,1353
2021,4013,1193
2021,4014,781
2021,4015,1865
2021,4016,1081
2021,4017,1187
2021,4018,1494
2021,4019,1320
2021,4020,1470
2021,4021,1267
2021,4022,1600
2021,4023,1022
2021,4024,996
2021,4025,1142
2021,4026,1188
2021,4027,1301
2021,4028,1302
2021,4029,1093
2021,4030,1834
2021,4031,1884
2021,4032,1514
2021,4033,1129
2021,4034,1451
2021,4035,1321
2021,4036,1726
2021,4037,2077
2021,4038,1237
2021,4039,1146
2021,4040,1587
2021,4041,1324
2021,4042,1745
2021,4043,1600
2021,4044,1555
2021,4045,1396
2021,4046,2398
2021,4047,1837
2021,4048,1472
2021,4049,1134
2021,4050,2009
2021,4051,1624
2021,4052,2179
2021,4053,1679
2021,4054,966
2021,4055,1492
2021,4056,1750
2021,4084,1332
2021,5001,1765
2021,5002,1562
2021,5003,1356
2021,5004,1095
2021,5005,1209
2021,5006,1760
2021,5007,1830
2021,5008,1672
2021,5009,1706
2021,5010,1497
2021,5011,1384
2021,5012,1320
2021,5013,1646
2021,5014,1581
2021,5015,1503
2021,5016,1844
2021,5017,1535
2021,5018,1234
2021,5019,1673
2021,5020,1135
2021,5021,1261
2021,5022,1739
2021,5023,1452
2021,5024,1901
2021,5025,1276
2021,5026,1388
2021,5027,1393
2021,5028,1623
2021,5029,1617
2021,5030,1371
2021,5031,1611
2021,5032,1812
2021,5033,1395
2021,5034,1285
2021,5035,997
2021,5036,1682
2021,5037,1422
2021,5038,1329
2021,5039,1531
2021,5040,1421
2021,5041,1922
2021,5042,1269
2021,5043,1445
2021,5044,1308
2021,5045,1592
2021,5046,1118
2021,5047,1215
2021,5048,1233
2021,5049,1653
2021,5050,1602
2021,5051,1594
2021,5052,1409
2021,5053,1476
2021,5054,1025
2021,5055,1392
2021,5056,1181
2021,5057,1646
2021,5058,1533
2021,5059,1526
2021,5060,1132
2021,5061,1440
2021,5062,1622
2021,5063,1539
2021,5064,1583
2021,5065,1640
2021,5066,1321
2021,5067,1220
2021,5068,1511
2021,5069,1724
2021,5070,1421
2021,5071,1615
2021,5072,1711
2021,5073,1587
2021,5074,1653
2021,5075,1835
2021,5076,1402
2021,5077,1429
2021,5078,2094
2021,5079,1256
2021,5080,1353
2021,5081,1579
2021,5082,1625
2021,5083,1263
2021,5084,1329
2021,5085,1306
2021,5086,1330
2021,5087,1577
2021,5088,1731
2021,5089,1770
2021,5090,1886
2021,5091,1549
2021,5092,1598
2021,5093,1083
2021,5094,2701
2021,5095,1669
2021,5096,1127
2021,5097,1596
2021,5098,1543
2021,6001,1161
2021,6002,1527
2021,6003,2279
2021,6004,1425
2021,6006,1004
2021,6007,1954
2021,6008,2001
2021,6009,1259
2021,6010,1044
2021,6011,1299
2021,6012,1152
2021,6013,1778
2021,6014,1439
2021,6015,1416
2021,6016,1616
2021,6017,1338
2021,6018,1318
2021,6019,1474
2021,6020,1158
2021,6021,1368
2021,6022,1349
2021,6023,1279
2021,6024,1721
2021,6025,1394
2021,6026,984
2021,6027,1199
2021,6028,1299
2021,6029,1251
2021,6030,1325
2021,6031,1061
2021,6032,1139
2021,6033,1261
2021,6034,1172
2021,6035,1030
2021,6036,1480
2021,6037,1120
2021,6038,1467
2021,6039,1559
2021,6040,1649
2021,6041,1721
2021,6042,1668
2021,6043,1244
2021,6044,1545
2021,6045,1277
2021,6046,1108
2021,6047,1173
2021,6048,1385
2021,6049,1129
2021,6050,1291
2021,6051,1202
2021,6052,1479
2021,6053,1479
2021,6054,1612
2021,6055,1415
2021,6056,1547
2021,6057,1515
2021,6058,1698
2021,6059,1488
2021,6060,1762
2021,6061,1285
2021,6062,1185
2021,6063,1474
2021,6064,1909
2021,6065,1138
2021,6066,930
2021,6067,1758
2021,6068,1541
2021,6069,1043
2021,6070,1832
2021,6071,1056
2021,6072,1631
2021,6073,1353
2021,6074,1116
2021,6075,1032
2021,6076,1278
2021,6077,1158
2021,6078,1263
2021,6079,1110
2021,6080,1159
2021,6081,1307
2021,6082,2688
2021,6083,1731
2021,6084,1476
