Data_Referencia,Codi_Barri,Renda,Var_Renda,Pisos,Perc_Domicilis,Var_Domicilis,Perc_Edat,Var_Edat,Perc_Regio,Var_Regio,Perc_Uni,Var_Uni,Lloguer,Var_Lloguer
2022,03,16060.938492636442,0.15409151170344704,64,0.31248198328048427,0.04926292459367426,0.5783280392723072,0.022273922745011054,0.18827947845804988,0.013324899358393066,0.3157775083358593,0.042094834273678605,18.771756560847113,-0.054061877484859314
2022,04,18059.948362777603,0.12894716129479517,159,0.3107421875,0.02094342280583783,0.5937599346019347,0.012301748918022493,0.22533687863355717,0.03065987149510649,0.44244728655375043,0.044232739502674756,16.047234932928344,0.021231517678917847
2022,05,23217.696340797378,0.12779797375955773,328,0.16856898827548722,-0.004257869632937394,0.4732083257479216,0.02166661441681622,0.09347522891274028,0.015236624879105584,0.4190113555952421,0.0376090681760477,14.377274696354526,0.0962636699743348
2022,06,22434.680523175404,0.12185943399336395,750,0.18608465849546635,0.009717164721829236,0.4570474572252736,0.013966553106554147,0.07466572003313217,0.014963934283765724,0.4113199348180337,0.05005323473303491,15.312070177885218,0.1471601639360971
2022,07,30156.70332757628,0.06657300933615055,1631,0.20514469453376205,0.0030366862755853707,0.46956822107081175,0.025791141223948988,0.14237467260947478,0.03238914438950373,0.5511513199928442,0.04689157973310387,14.995865030823913,0.10733678124360348
2022,08,28213.530984262343,0.123751975369723,670,0.21715758872250562,0.00845904217862456,0.4765132823915491,0.017031920965293046,0.10914002916776246,0.020408037945550836,0.5139852786540484,0.04767979945791295,15.203971349796094,0.10715097952540054
2022,09,25737.99273470113,0.13274091776517305,520,0.1870410191909766,0.010116371447460165,0.4481215027977618,0.006908663842015439,0.06656607792668856,0.009752057523863551,0.46373325510902513,0.05050052150484635,14.946847269428693,0.10313231207951605
2022,10,22500.08869126626,0.1275161804489953,554,0.1928356004185388,0.004936337519275913,0.46639235465887974,0.010768094693085761,0.08816754481188276,0.01281787607700001,0.4062866525920713,0.05360364012791308,14.404203694871676,0.10651563653954514
2022,11,16209.098866906941,0.16405826122935663,487,0.2221525731837272,0.017704759183221758,0.5080509243653901,0.002751898985188128,0.11017692268014649,0.02381022020431768,0.3100167717309583,0.05596715686915499,15.232628351234204,0.11244582479364801
2022,12,13866,0.22718824674749977,3,0.25040916530278234,0.031940696834313886,0.44668008048289737,-6.184137597952666e-4,0.03362474781439139,0.013162114362434096,0.11833333333333333,0.08863036303630363,7.194147868333334,0.1741321144125465
2022,13,16433.55168173358,0.14620046911050716,6,0.1464984121678088,0.0077829413733163655,0.3960382876894443,-0.018495865587021987,0.02930135211454769,0.002799468564220548,0.17536803763848838,0.03148093839013741,10.60176877074698,0.02313176767479176
2022,14,20214.96258203546,0.12078767038758446,73,0.17988668555240794,-6.263763445089887e-4,0.43677147614849643,-0.007391701730970035,0.06293364604710251,-0.003244977671784749,0.32034771410173857,0.022962447746091408,14.064691036445314,0.07902852573123478
2022,15,19362.46349124944,0.13454468316962234,174,0.2132100790219174,0.014604863739928337,0.4861209051862299,0.0050574009781197415,0.08064104201251436,0.018184723313740617,0.34582829504232165,0.047591447301583545,14.243633729291451,0.10296445332134746
2022,16,19785.086409972006,0.14913866665762837,30,0.15901597768196804,0.007043976066676616,0.41599323931759363,0.004659286642584082,0.03524252351262813,0.003920652961757469,0.2835891943353564,0.05404458122909947,13.4159069509514,0.12396440037735723
