Data_Referencia,Codi_Barri,Punt_Renda,Punt_Pisos,Punt_Domicilis,Punt_Edat,Punt_Regio,Punt_Uni,Punt_Lloguer,Punt_Gentrificacio
2022,23,0.5387802537448091,0.04693140794223827,0.1163355235610389,0.09892257187130667,0.5658438390498369,0.6875568958545106,0.5841029293302328,0.376924774479139
2022,24,0.35803420103603184,0.05956678700361011,0.2645445509553396,0,0.30904446285980225,0.8101946018028494,0.6521236410875578,0.3505011778207416
2022,25,0.41798749136486524,0.06498194945848375,0.1788715417199871,0.12570504819337613,0.4715784471236271,0.7320397281696691,0.47503442315205946,0.35231408988315255
2022,26,0.3643623196422868,0.4314079422382672,0.3029226117720644,0.2688991099257206,0.5033263003849453,0.7872068581404611,0.6211146371022981,0.46846282560086333
2022,27,0.48621997086807384,0.2779783393501805,0.2552790537628041,0.36793286120665136,0.58906349075544,0.8270992952578999,0.5829911936793523,0.483794886411486
2022,28,0.4317644840599367,0.0703971119133574,0.41384141437723965,0.4163871374880431,0.44841463777177554,0.8113883360002893,0.4606590806295412,0.436121743177169
2022,29,0.5046158007956085,0.036101083032490974,0.44606082563370536,0.49244156182496757,0.4701393502480484,0.7394511078073642,0.3492447565115862,0.4340077836933959
2022,30,0.5318904634804691,0.06498194945848375,0.2155127211840279,0.3293020505558691,0.492545439440215,0.7956376044686905,0.555724681620804,0.42651355860122275
2022,31,0.7920784491816658,1,0.6141822447839528,0.6173847678137687,0.9079314674049972,1,0.5901007661071684,0.7888110993273647
2022,32,0.3391243940298488,0.3971119133574007,0.3172454409186928,0.5712595618292753,0.6484188105697815,0.7892166994256258,0.7119378107735357,0.5391878044148801
2022,33,0.4833166976849272,0.13176895306859207,0.20213235369558052,0.5473970313678413,0.3732354272000814,0.7449702597788912,0.6508866154027929,0.4476724768855295
2022,34,0.6519768759779507,0.036101083032490974,0.6248529043489028,0.668072070520544,0.4979228322526183,0.8366821539262237,0.5851858322696296,0.5572562503326228
2022,35,0.3712861634992574,0.1263537906137184,0.39602974556756554,0.5036007075394899,0.36538259730181427,0.7264053844419388,0.5498061580698054,0.43412350671908423
2022,36,0.594857618497324,0.007220216606498195,0.5049926805182888,0.3767509993255827,0.2061894834326568,0.8404786873429572,0.35381267884225553,0.4120431949379376
2022,37,0.43006989275738267,0.05776173285198556,0.2971402248244415,0.38440074719334055,0.2601892889708756,0.39486251533188615,0.6933019203021062,0.3596751888902883
